id,timestamp,circles
0,1398854618.4548473,[{'idp': 1, 'x': 7.291666666666668, 'y': 2.2916666666666674, 'r': 0.3999999999999999, 'type': 1}]
4656,1398854735.0820177,[{'idp': 7, 'x': 3.5080744306529787, 'y': 1.7299208738791072, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.286313879440853, 'y': 1.350530716692786, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.583114549165228, 'y': -0.6122909712768698, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.758754717552483, 'y': 1.3432050320604438, 'r': 0.3999999999999999, 'type': 1}]
4657,1398854735.121732,[{'idp': 7, 'x': 3.496532020548664, 'y': 1.7241593042881398, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.280108437954283, 'y': 1.3328859523541214, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.555072014528756, 'y': -0.6390652936710539, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.742134395734883, 'y': 1.3392600802582222, 'r': 0.3999999999999999, 'type': 1}]
4658,1398854735.1617486,[{'idp': 7, 'x': 3.4816758147982596, 'y': 1.7264090910423957, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.324303464836504, 'y': 1.340723324103541, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.548327830104153, 'y': -0.6382695462204779, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.736796811870533, 'y': 1.325349070293842, 'r': 0.3999999999999999, 'type': 1}]
4659,1398854735.1617668,[{'idp': 7, 'x': 3.46511344688597, 'y': 1.737115197884811, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.344356118547541, 'y': 1.3772622419540181, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.543792829571849, 'y': -0.6172626473165255, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.696388053817802, 'y': 1.3285020742986697, 'r': 0.3999999999999999, 'type': 1}]
4660,1398854735.201743,[{'idp': 7, 'x': 3.4501141304144523, 'y': 1.7482155733942317, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.350959263072287, 'y': 1.428277424901503, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.531119553651122, 'y': -0.595314793841758, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.66300429624105, 'y': 1.346673892183492, 'r': 0.3999999999999999, 'type': 1}]
4661,1398854735.2076097,[{'idp': 7, 'x': 3.4275757203982926, 'y': 1.7651625571284968, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.3689509939477755, 'y': 1.448461524443132, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.522636711674601, 'y': -0.5743266715879147, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.64357689318051, 'y': 1.3551334967412787, 'r': 0.3999999999999999, 'type': 1}]
4662,1398854735.245733,[{'idp': 7, 'x': 3.4221716534458824, 'y': 1.7527359368352458, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.393341584778672, 'y': 1.4363385507140336, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.501737773370314, 'y': -0.5816384455734913, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.632968898558195, 'y': 1.340420638755977, 'r': 0.3999999999999999, 'type': 1}]
4663,1398854735.2857027,[{'idp': 7, 'x': 3.409492385567583, 'y': 1.7368771153793627, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.416657989925513, 'y': 1.4239960829977405, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.48601276144764, 'y': -0.5896480170301432, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.588176679721792, 'y': 1.2905841628447234, 'r': 0.3999999999999999, 'type': 1}]
4664,1398854735.285734,[{'idp': 7, 'x': 3.4002851754491026, 'y': 1.7324038124517815, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.403916516357958, 'y': 1.4214134556577007, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.472230237137991, 'y': -0.6077613822189643, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.569570665177914, 'y': 1.2732189969731489, 'r': 0.3999999999999999, 'type': 1}]
4665,1398854735.325801,[{'idp': 7, 'x': 3.388016965367089, 'y': 1.7352972246802367, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.443199609315547, 'y': 1.4289493019447819, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.453947990874745, 'y': -0.6051463020905379, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.54585188621161, 'y': 1.267497696519586, 'r': 0.3999999999999999, 'type': 1}]
4666,1398854735.3326175,[{'idp': 7, 'x': 3.3708626756503923, 'y': 1.7451908499833269, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.455109975695451, 'y': 1.448134914951067, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.443079196147042, 'y': -0.5839975550643073, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.511499164009173, 'y': 1.2593929992894237, 'r': 0.3999999999999999, 'type': 1}]
4667,1398854735.369724,[{'idp': 7, 'x': 3.3574241584613884, 'y': 1.7380416032709234, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.472587175062095, 'y': 1.451508134821975, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.433582574619155, 'y': -0.5827521685587833, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.5150127618041855, 'y': 1.2536984447582644, 'r': 0.3999999999999999, 'type': 1}]
4668,1398854735.4097495,[{'idp': 7, 'x': 3.3465295956298524, 'y': 1.7419300584352304, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.443354165264154, 'y': 1.4457226920594524, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.414762944245805, 'y': -0.5801890609489446, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.512708629806644, 'y': 1.2531150058183216, 'r': 0.3999999999999999, 'type': 1}]
4669,1398854735.4097822,[{'idp': 7, 'x': 3.335995809398069, 'y': 1.7365624099429766, 'r': 0.3999999999999999, 'type': 1}, {'idp': 17, 'x': 7.495983307545617, 'y': 1.4392858117659202, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.407261606175994, 'y': -0.588930074432733, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.52034007283593, 'y': 1.2616956623387687, 'r': 0.3999999999999999, 'type': 1}]
4670,1398854735.4498024,[{'idp': 7, 'x': 3.3260446007296585, 'y': 1.7313013154236168, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.3872593580590475, 'y': -0.5961208845098331, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.523893337536561, 'y': 1.2307362828709922, 'r': 0.3999999999999999, 'type': 1}]
4671,1398854735.4584055,[{'idp': 7, 'x': 3.3170516366516334, 'y': 1.7264554660977005, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.381570017689517, 'y': -0.605359250484826, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.496451138863132, 'y': 1.2245916072969765, 'r': 0.3999999999999999, 'type': 1}]
4672,1398854735.4977741,[{'idp': 7, 'x': 3.3076098368821083, 'y': 1.7212523397104595, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.376678075149147, 'y': -0.604940654979016, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.492073686447689, 'y': 1.223548527590821, 'r': 0.3999999999999999, 'type': 1}]
4673,1398854735.5377781,[{'idp': 7, 'x': 3.290789733305275, 'y': 1.7310917286383254, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.350912483717487, 'y': -0.5912319916537134, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.457949679295256, 'y': 1.2264570851187528, 'r': 0.3999999999999999, 'type': 1}]
4674,1398854735.5378,[{'idp': 7, 'x': 3.273405226625281, 'y': 1.7402572446320197, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.338708261384301, 'y': -0.5896016483791078, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.447635018899151, 'y': 1.2476640254269644, 'r': 0.3999999999999999, 'type': 1}]
4675,1398854735.5777194,[{'idp': 7, 'x': 3.263984037148717, 'y': 1.7351110526294322, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.327126633511897, 'y': -0.5783996919165091, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.425095553808202, 'y': 1.2425090767447866, 'r': 0.3999999999999999, 'type': 1}]
4676,1398854735.5833836,[{'idp': 7, 'x': 3.246412398749081, 'y': 1.7439276983516572, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.316625630415009, 'y': -0.5673656053368825, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.401137085849587, 'y': 1.2617822777107546, 'r': 0.3999999999999999, 'type': 1}]
4677,1398854735.6216981,[{'idp': 7, 'x': 3.2314436988925, 'y': 1.754176584617262, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.311507644577601, 'y': -0.566721207735601, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.373135138095133, 'y': 1.2643961705985185, 'r': 0.3999999999999999, 'type': 1}]
4678,1398854735.661742,[{'idp': 7, 'x': 3.213764931866512, 'y': 1.7538113070931693, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.302592951267201, 'y': -0.56551422640846, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.328453445677328, 'y': 1.2694109908206253, 'r': 0.3999999999999999, 'type': 1}]
4679,1398854735.6617796,[{'idp': 7, 'x': 3.2160791260142907, 'y': 1.7548782763928217, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.3036836283480095, 'y': -0.5749728166538692, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.303942765410971, 'y': 1.2607168791579126, 'r': 0.3999999999999999, 'type': 1}]
4680,1398854735.7017508,[{'idp': 7, 'x': 3.2098294993234155, 'y': 1.742744863440624, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.30048642510304, 'y': -0.5936709607287027, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.284196619016328, 'y': 1.2070557273205251, 'r': 0.3999999999999999, 'type': 1}]
4681,1398854735.709055,[{'idp': 7, 'x': 3.2231233986527297, 'y': 1.7137796875559452, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.283716426856521, 'y': -0.6488031362118574, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.275395199341317, 'y': 1.1567969352083596, 'r': 0.3999999999999999, 'type': 1}]
4682,1398854735.7457569,[{'idp': 7, 'x': 3.2296719150520614, 'y': 1.6629711321271357, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.265552538246928, 'y': -0.684193541574839, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.283938060993054, 'y': 1.110555952571437, 'r': 0.3999999999999999, 'type': 1}]
4683,1398854735.785776,[{'idp': 7, 'x': 3.224759849417058, 'y': 1.6513766137302155, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.247228999232431, 'y': -0.7003259311728449, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.277878046714317, 'y': 1.113045755945623, 'r': 0.3999999999999999, 'type': 1}]
4684,1398854735.7858047,[{'idp': 7, 'x': 3.2034672227816796, 'y': 1.6762987664859397, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.240483564142328, 'y': -0.6801561052245775, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.249030252111724, 'y': 1.126410517086811, 'r': 0.3999999999999999, 'type': 1}]
4685,1398854735.8257492,[{'idp': 7, 'x': 3.1821862984914095, 'y': 1.7003125633257898, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.239242388179669, 'y': -0.6420444191233321, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.209560291598169, 'y': 1.1804545262943056, 'r': 0.3999999999999999, 'type': 1}]
4686,1398854735.834316,[{'idp': 7, 'x': 3.1626500211695063, 'y': 1.7258731539556083, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.2316091191822425, 'y': -0.6220759491143879, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.148202945848707, 'y': 1.2115340891132376, 'r': 0.3999999999999999, 'type': 1}]
4687,1398854735.873805,[{'idp': 7, 'x': 3.152892807381389, 'y': 1.7205158856897618, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.222082229557527, 'y': -0.6300544465017699, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.129396406874742, 'y': 1.2071647055072088, 'r': 0.3999999999999999, 'type': 1}]
4688,1398854735.9138699,[{'idp': 7, 'x': 3.1522708392444687, 'y': 1.7025169049577782, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.204147169814987, 'y': -0.6555290167793648, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.0907403431231835, 'y': 1.182346689499858, 'r': 0.3999999999999999, 'type': 1}]
4689,1398854735.913886,[{'idp': 7, 'x': 3.1346800593985513, 'y': 1.6840519733372417, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.187294159568717, 'y': -0.671857172819893, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.068537867150928, 'y': 1.1770215956350971, 'r': 0.3999999999999999, 'type': 1}]
4690,1398854735.953882,[{'idp': 7, 'x': 3.12943474876201, 'y': 1.6721567433922946, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.168279516668254, 'y': -0.6778756384293505, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.058749733768295, 'y': 1.1688652018158874, 'r': 0.3999999999999999, 'type': 1}]
4691,1398854735.9596648,[{'idp': 7, 'x': 3.1163064872793034, 'y': 1.6740630006552393, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.154174318816553, 'y': -0.6756523382932378, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.017012909528733, 'y': 1.175226255131332, 'r': 0.3999999999999999, 'type': 1}]
4692,1398854735.99783,[{'idp': 7, 'x': 3.096783445110014, 'y': 1.6813141354334604, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.140021830607756, 'y': -0.6734038716892377, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 5.00105404706896, 'y': 1.1819627548503941, 'r': 0.3999999999999999, 'type': 1}]
4693,1398854736.0377438,[{'idp': 7, 'x': 3.087208248705502, 'y': 1.6759039209056503, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.124358974076738, 'y': -0.6709706516461778, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.982787864008353, 'y': 1.1776262958782535, 'r': 0.3999999999999999, 'type': 1}]
4694,1398854736.0377746,[{'idp': 7, 'x': 3.0763627385221493, 'y': 1.678805468024549, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.117807099537787, 'y': -0.6606701790095482, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.95125789727364, 'y': 1.188726326747045, 'r': 0.3999999999999999, 'type': 1}]
4695,1398854736.0777657,[{'idp': 7, 'x': 3.0573423034647718, 'y': 1.6770175117162878, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.113563769788837, 'y': -0.6602785430965241, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.917472181488963, 'y': 1.1984076840198887, 'r': 0.3999999999999999, 'type': 1}]
4696,1398854736.0849948,[{'idp': 7, 'x': 3.0473517894321844, 'y': 1.689101802677555, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.087343870564348, 'y': -0.6463306147811787, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.866359552020764, 'y': 1.2137479415889318, 'r': 0.3999999999999999, 'type': 1}]
4697,1398854736.121738,[{'idp': 7, 'x': 3.0344464283503725, 'y': 1.6903901822432688, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.083936691352368, 'y': -0.6364853121725589, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.817031122459177, 'y': 1.2127583030856637, 'r': 0.3999999999999999, 'type': 1}]
4698,1398854736.1617258,[{'idp': 7, 'x': 3.029166179832463, 'y': 1.6871723932823657, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.074589818218448, 'y': -0.6351226177772706, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.767350294403345, 'y': 1.244820546452312, 'r': 0.3999999999999999, 'type': 1}]
4699,1398854736.16184,[{'idp': 7, 'x': 3.0190324080544073, 'y': 1.6990392705538038, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.0705974546848145, 'y': -0.634444804444666, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.753373445119323, 'y': 1.2856366690637655, 'r': 0.3999999999999999, 'type': 1}]
4700,1398854736.2017274,[{'idp': 7, 'x': 3.0132409541432614, 'y': 1.6958013545642059, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.062909287630343, 'y': -0.660656073190864, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.7154593369826125, 'y': 1.2756479736417292, 'r': 0.3999999999999999, 'type': 1}]
4701,1398854736.2122211,[{'idp': 7, 'x': 2.998795407738639, 'y': 1.687751019249466, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.050567065484194, 'y': -0.6494292760978415, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.692932356374877, 'y': 1.2583898483071643, 'r': 0.3999999999999999, 'type': 1}]
4702,1398854736.2497756,[{'idp': 7, 'x': 2.983733022875692, 'y': 1.6791256862504156, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.031901699465563, 'y': -0.6464968185570363, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.6818171091997485, 'y': 1.2445837815033434, 'r': 0.3999999999999999, 'type': 1}]
4703,1398854736.2897642,[{'idp': 7, 'x': 2.973353184275014, 'y': 1.6816931050944484, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.018516715567378, 'y': -0.6444029158179787, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.656682799910139, 'y': 1.2379348922590605, 'r': 0.3999999999999999, 'type': 1}]
4704,1398854736.2897964,[{'idp': 7, 'x': 2.955639009474671, 'y': 1.6891114079574998, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.01792329220144, 'y': -0.644542125438825, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.642073055501887, 'y': 1.2557410200261931, 'r': 0.3999999999999999, 'type': 1}]
4705,1398854736.3298254,[{'idp': 7, 'x': 2.9490860811491992, 'y': 1.693442778735188, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 4.007234696832063, 'y': -0.6245524256996904, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.603120400956746, 'y': 1.2666900109685675, 'r': 0.3999999999999999, 'type': 1}]
4706,1398854736.3357823,[{'idp': 7, 'x': 2.9360251326570563, 'y': 1.6944631294417545, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.994788518486607, 'y': -0.6226186763571318, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.577499528862958, 'y': 1.2595430621810388, 'r': 0.3999999999999999, 'type': 1}]
4707,1398854736.3737462,[{'idp': 7, 'x': 2.9313728407141126, 'y': 1.6918327306978576, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.9908030112641546, 'y': -0.6307888446647048, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.563278603394949, 'y': 1.2771445667381731, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.583333333333332, 'y': 4.958333333333334, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.208333333333332, 'y': 6.208333333333334, 'r': 0.3999999999999999, 'type': 1}]
4708,1398854736.413732,[{'idp': 7, 'x': 2.9130361512182135, 'y': 1.6899291569878105, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.9766943169925595, 'y': -0.6285866318585509, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.530458695886006, 'y': 1.2787255500351535, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.5271207867664405, 'y': 4.964196418251669, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.141352610910528, 'y': 6.204180170708254, 'r': 0.3999999999999999, 'type': 1}]
4709,1398854736.4137635,[{'idp': 7, 'x': 2.8999277372097176, 'y': 1.6990069391297369, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.9569993635947953, 'y': -0.6167741419984218, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.479038859849657, 'y': 1.2748478583620537, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.500564415320447, 'y': 4.988925314648213, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.105960364287013, 'y': 6.216630873040867, 'r': 0.3999999999999999, 'type': 1}]
4710,1398854736.4537792,[{'idp': 7, 'x': 2.8841869319977875, 'y': 1.7067761365107414, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.9506261188596503, 'y': -0.5980254625757819, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.435393196284769, 'y': 1.272681084631646, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.481902667330582, 'y': 4.997210770600775, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.079927352587703, 'y': 6.24671339812773, 'r': 0.3999999999999999, 'type': 1}]
4711,1398854736.4607985,[{'idp': 7, 'x': 2.868945878065454, 'y': 1.7151279219150006, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.9381265764788487, 'y': -0.6049258278262903, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.413533033738841, 'y': 1.2874246396609323, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.4704508633262385, 'y': 4.988319920242441, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.073551531730402, 'y': 6.238474236805828, 'r': 0.3999999999999999, 'type': 1}]
4712,1398854736.497788,[{'idp': 7, 'x': 2.855169562063664, 'y': 1.7068477138248794, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.921778235476765, 'y': -0.6201773295135349, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.378633581138935, 'y': 1.2772222173143066, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.464556847323273, 'y': 4.9611912544843335, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.070585676073147, 'y': 6.234873517502468, 'r': 0.3999999999999999, 'type': 1}]
4713,1398854736.5377893,[{'idp': 7, 'x': 2.8472193785136324, 'y': 1.7022054120151897, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.9127723057882835, 'y': -0.6186278977996462, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.3535287699239955, 'y': 1.2800706506027004, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.461763140217123, 'y': 4.959156050980454, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.080884372225367, 'y': 6.211333242715331, 'r': 0.3999999999999999, 'type': 1}]
4714,1398854736.5378156,[{'idp': 7, 'x': 2.8366218134303556, 'y': 1.6955873116208742, 'r': 0.3999999999999999, 'type': 1}, {'idp': 18, 'x': 3.9016901424700667, 'y': -0.6167906188923733, 'r': 0.3999999999999999, 'type': 1}, {'idp': 20, 'x': 4.341000782835396, 'y': 1.2763100067657063, 'r': 0.3999999999999999, 'type': 1}, {'idp': 21, 'x': 6.440258309663349, 'y': 4.942385841747692, 'r': 0.3999999999999999, 'type': 1}, {'idp': 22, 'x': 5.071100664677257, 'y': 6.199268428766325, 'r': 0.3999999999999999, 'type': 1}]
