id,timestamp,circles
60000,1398777768.5636444,[{'idp':  58 ,  'x':  4.79 ,  'y':  -3.11 ,  'r':  0.4 ,  'type':  1}]
60902,1398777791.1955988,[{'idp':  64 ,  'x':  2.67 ,  'y':  0.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.66 ,  'y':  -0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.87 ,  'y':  -3.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  1.97 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1}]
60903,1398777791.2356017,[{'idp':  64 ,  'x':  2.67 ,  'y':  0.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.74 ,  'y':  -0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.89 ,  'y':  -3.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.0 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1}]
60904,1398777791.2356312,[{'idp':  64 ,  'x':  2.68 ,  'y':  0.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.84 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.96 ,  'y':  -3.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.02 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1}]
60905,1398777791.2755759,[{'idp':  64 ,  'x':  2.69 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.9 ,  'y':  -0.73 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.99 ,  'y':  -3.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.03 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1}]
60906,1398777791.2823398,[{'idp':  64 ,  'x':  2.71 ,  'y':  0.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.93 ,  'y':  -0.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.0 ,  'y':  -3.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.05 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1}]
60907,1398777791.319679,[{'idp':  64 ,  'x':  2.72 ,  'y':  0.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.95 ,  'y':  -0.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.99 ,  'y':  -3.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.05 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1}]
60908,1398777791.359628,[{'idp':  64 ,  'x':  2.73 ,  'y':  0.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.96 ,  'y':  -0.76 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.0 ,  'y':  -3.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.05 ,  'y':  -2.24 ,  'r':  0.4 ,  'type':  1}]
60909,1398777791.3596582,[{'idp':  64 ,  'x':  2.75 ,  'y':  0.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.98 ,  'y':  -0.77 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.01 ,  'y':  -3.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.05 ,  'y':  -2.23 ,  'r':  0.4 ,  'type':  1}]
60910,1398777791.3996167,[{'idp':  64 ,  'x':  2.76 ,  'y':  0.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.99 ,  'y':  -0.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.0 ,  'y':  -3.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.07 ,  'y':  -2.26 ,  'r':  0.4 ,  'type':  1}]
60911,1398777791.408473,[{'idp':  64 ,  'x':  2.78 ,  'y':  0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  2.99 ,  'y':  -0.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.98 ,  'y':  -3.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.08 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1}]
60912,1398777791.4476388,[{'idp':  64 ,  'x':  2.79 ,  'y':  0.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.01 ,  'y':  -0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.97 ,  'y':  -3.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.32 ,  'r':  0.4 ,  'type':  1}]
60913,1398777791.4876106,[{'idp':  64 ,  'x':  2.81 ,  'y':  0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.01 ,  'y':  -0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.94 ,  'y':  -3.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.34 ,  'r':  0.4 ,  'type':  1}]
60914,1398777791.4876297,[{'idp':  64 ,  'x':  2.83 ,  'y':  0.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.03 ,  'y':  -0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.96 ,  'y':  -3.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.36 ,  'r':  0.4 ,  'type':  1}]
60915,1398777791.5280457,[{'idp':  64 ,  'x':  2.85 ,  'y':  0.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.04 ,  'y':  -0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.96 ,  'y':  -3.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1}]
60916,1398777791.5332842,[{'idp':  64 ,  'x':  2.86 ,  'y':  0.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.03 ,  'y':  -0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.91 ,  'y':  -3.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.4 ,  'r':  0.4 ,  'type':  1}]
60917,1398777791.5715933,[{'idp':  64 ,  'x':  2.88 ,  'y':  0.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.04 ,  'y':  -0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.85 ,  'y':  -3.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.08 ,  'y':  -2.42 ,  'r':  0.4 ,  'type':  1}]
60918,1398777791.6116254,[{'idp':  64 ,  'x':  2.89 ,  'y':  0.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.03 ,  'y':  -0.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.83 ,  'y':  -3.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.07 ,  'y':  -2.45 ,  'r':  0.4 ,  'type':  1}]
60919,1398777791.6116922,[{'idp':  64 ,  'x':  2.91 ,  'y':  0.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.03 ,  'y':  -1.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.83 ,  'y':  -3.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.04 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1}]
60920,1398777791.6516385,[{'idp':  64 ,  'x':  2.91 ,  'y':  0.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.05 ,  'y':  -1.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.87 ,  'y':  -3.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.06 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1}]
60921,1398777791.6596656,[{'idp':  64 ,  'x':  2.91 ,  'y':  0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.06 ,  'y':  -1.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.94 ,  'y':  -3.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.04 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1}]
60922,1398777791.6996093,[{'idp':  64 ,  'x':  2.91 ,  'y':  0.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.05 ,  'y':  -1.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.97 ,  'y':  -3.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.03 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1}]
60923,1398777791.739583,[{'idp':  64 ,  'x':  2.91 ,  'y':  0.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.06 ,  'y':  -1.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.97 ,  'y':  -3.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.01 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1}]
60924,1398777791.7396035,[{'idp':  64 ,  'x':  2.93 ,  'y':  0.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.07 ,  'y':  -1.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.95 ,  'y':  -3.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  1.99 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1}]
60925,1398777791.7796502,[{'idp':  64 ,  'x':  2.95 ,  'y':  -0.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.09 ,  'y':  -1.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.94 ,  'y':  -3.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.03 ,  'y':  -2.49 ,  'r':  0.4 ,  'type':  1}]
60926,1398777791.7857523,[{'idp':  64 ,  'x':  2.97 ,  'y':  -0.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.1 ,  'y':  -1.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.94 ,  'y':  -3.76 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.07 ,  'y':  -2.54 ,  'r':  0.4 ,  'type':  1}]
60927,1398777791.8235362,[{'idp':  64 ,  'x':  2.98 ,  'y':  -0.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.12 ,  'y':  -1.19 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.94 ,  'y':  -3.78 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.59 ,  'r':  0.4 ,  'type':  1}]
60928,1398777791.8636453,[{'idp':  64 ,  'x':  2.99 ,  'y':  -0.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.13 ,  'y':  -1.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.92 ,  'y':  -3.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.61 ,  'r':  0.4 ,  'type':  1}]
60929,1398777791.863678,[{'idp':  64 ,  'x':  3.0 ,  'y':  -0.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.14 ,  'y':  -1.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.91 ,  'y':  -3.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.1 ,  'y':  -2.62 ,  'r':  0.4 ,  'type':  1}]
60930,1398777791.903587,[{'idp':  64 ,  'x':  3.01 ,  'y':  -0.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.15 ,  'y':  -1.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.92 ,  'y':  -3.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.11 ,  'y':  -2.64 ,  'r':  0.4 ,  'type':  1}]
60931,1398777791.909994,[{'idp':  64 ,  'x':  3.0 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.14 ,  'y':  -1.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.94 ,  'y':  -3.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.12 ,  'y':  -2.64 ,  'r':  0.4 ,  'type':  1}]
60932,1398777791.9475625,[{'idp':  64 ,  'x':  3.02 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.14 ,  'y':  -1.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.95 ,  'y':  -3.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.14 ,  'y':  -2.65 ,  'r':  0.4 ,  'type':  1}]
60933,1398777791.991739,[{'idp':  64 ,  'x':  3.02 ,  'y':  -0.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.15 ,  'y':  -1.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.96 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.15 ,  'y':  -2.66 ,  'r':  0.4 ,  'type':  1}]
60934,1398777791.9918003,[{'idp':  64 ,  'x':  3.03 ,  'y':  -0.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.16 ,  'y':  -1.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.96 ,  'y':  -3.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.15 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
60935,1398777792.0316262,[{'idp':  64 ,  'x':  3.03 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.18 ,  'y':  -1.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.91 ,  'y':  -3.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.15 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1}]
60936,1398777792.0347335,[{'idp':  64 ,  'x':  3.04 ,  'y':  -0.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.19 ,  'y':  -1.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.9 ,  'y':  -4.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.14 ,  'y':  -2.75 ,  'r':  0.4 ,  'type':  1}]
60937,1398777792.071628,[{'idp':  64 ,  'x':  3.06 ,  'y':  -0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.19 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.91 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.14 ,  'y':  -2.77 ,  'r':  0.4 ,  'type':  1}]
60938,1398777792.1116772,[{'idp':  64 ,  'x':  3.06 ,  'y':  -0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.19 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.92 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.14 ,  'y':  -2.77 ,  'r':  0.4 ,  'type':  1}]
60939,1398777792.1116996,[{'idp':  64 ,  'x':  3.08 ,  'y':  -0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.2 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.95 ,  'y':  -4.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.14 ,  'y':  -2.77 ,  'r':  0.4 ,  'type':  1}]
60940,1398777792.1516414,[{'idp':  64 ,  'x':  3.1 ,  'y':  -0.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.19 ,  'y':  -1.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.96 ,  'y':  -4.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.16 ,  'y':  -2.77 ,  'r':  0.4 ,  'type':  1}]
60941,1398777792.1679006,[{'idp':  64 ,  'x':  3.11 ,  'y':  -0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.2 ,  'y':  -1.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.97 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.18 ,  'y':  -2.77 ,  'r':  0.4 ,  'type':  1}]
60942,1398777792.2076046,[{'idp':  64 ,  'x':  3.11 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.19 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.99 ,  'y':  -4.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.2 ,  'y':  -2.77 ,  'r':  0.4 ,  'type':  1}]
60943,1398777792.2475543,[{'idp':  64 ,  'x':  3.11 ,  'y':  -0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.19 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.04 ,  'y':  -4.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.2 ,  'y':  -2.78 ,  'r':  0.4 ,  'type':  1}]
60944,1398777792.2475853,[{'idp':  64 ,  'x':  3.12 ,  'y':  -0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.19 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.06 ,  'y':  -4.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.21 ,  'y':  -2.79 ,  'r':  0.4 ,  'type':  1}]
60945,1398777792.287591,[{'idp':  64 ,  'x':  3.12 ,  'y':  -0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.2 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.06 ,  'y':  -4.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.22 ,  'y':  -2.8 ,  'r':  0.4 ,  'type':  1}]
60946,1398777792.2876263,[{'idp':  64 ,  'x':  3.13 ,  'y':  -0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.21 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.05 ,  'y':  -4.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.24 ,  'y':  -2.81 ,  'r':  0.4 ,  'type':  1}]
60947,1398777792.327532,[{'idp':  64 ,  'x':  3.14 ,  'y':  -0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.23 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.06 ,  'y':  -4.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.25 ,  'y':  -2.81 ,  'r':  0.4 ,  'type':  1}]
60948,1398777792.3368657,[{'idp':  64 ,  'x':  3.15 ,  'y':  -0.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.24 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.09 ,  'y':  -4.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.28 ,  'y':  -2.81 ,  'r':  0.4 ,  'type':  1}]
60949,1398777792.375642,[{'idp':  64 ,  'x':  3.17 ,  'y':  -0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.27 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.09 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.32 ,  'y':  -2.81 ,  'r':  0.4 ,  'type':  1}]
60950,1398777792.4156425,[{'idp':  64 ,  'x':  3.17 ,  'y':  -0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.29 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.07 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.34 ,  'y':  -2.83 ,  'r':  0.4 ,  'type':  1}]
60951,1398777792.415679,[{'idp':  64 ,  'x':  3.18 ,  'y':  -0.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.34 ,  'y':  -1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.02 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.34 ,  'y':  -2.84 ,  'r':  0.4 ,  'type':  1}]
60952,1398777792.455677,[{'idp':  64 ,  'x':  3.18 ,  'y':  -0.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.35 ,  'y':  -1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.0 ,  'y':  -4.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.32 ,  'y':  -2.87 ,  'r':  0.4 ,  'type':  1}]
60953,1398777792.4616208,[{'idp':  64 ,  'x':  3.19 ,  'y':  -0.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.38 ,  'y':  -1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.02 ,  'y':  -4.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.3 ,  'y':  -2.88 ,  'r':  0.4 ,  'type':  1}]
60954,1398777792.4996076,[{'idp':  64 ,  'x':  3.2 ,  'y':  -0.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.4 ,  'y':  -1.59 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  3.99 ,  'y':  -4.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.29 ,  'y':  -2.89 ,  'r':  0.4 ,  'type':  1}]
60955,1398777792.5396063,[{'idp':  64 ,  'x':  3.2 ,  'y':  -0.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.42 ,  'y':  -1.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.04 ,  'y':  -4.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.3 ,  'y':  -2.88 ,  'r':  0.4 ,  'type':  1}]
60956,1398777792.5396361,[{'idp':  64 ,  'x':  3.2 ,  'y':  -0.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.45 ,  'y':  -1.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.06 ,  'y':  -4.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.29 ,  'y':  -2.85 ,  'r':  0.4 ,  'type':  1}]
60957,1398777792.5795798,[{'idp':  64 ,  'x':  3.2 ,  'y':  -0.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.47 ,  'y':  -1.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.07 ,  'y':  -4.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.33 ,  'y':  -2.87 ,  'r':  0.4 ,  'type':  1}]
60958,1398777792.5875576,[{'idp':  64 ,  'x':  3.22 ,  'y':  -0.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.5 ,  'y':  -1.63 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.07 ,  'y':  -4.19 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.35 ,  'y':  -2.88 ,  'r':  0.4 ,  'type':  1}]
60959,1398777792.6275535,[{'idp':  64 ,  'x':  3.22 ,  'y':  -0.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.51 ,  'y':  -1.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.07 ,  'y':  -4.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.37 ,  'y':  -2.9 ,  'r':  0.4 ,  'type':  1}]
60960,1398777792.6676743,[{'idp':  64 ,  'x':  3.23 ,  'y':  -0.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.51 ,  'y':  -1.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.14 ,  'y':  -4.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.38 ,  'y':  -2.92 ,  'r':  0.4 ,  'type':  1}]
60961,1398777792.6677294,[{'idp':  64 ,  'x':  3.23 ,  'y':  -0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.52 ,  'y':  -1.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.18 ,  'y':  -4.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.39 ,  'y':  -2.95 ,  'r':  0.4 ,  'type':  1}]
60962,1398777792.7076733,[{'idp':  64 ,  'x':  3.24 ,  'y':  -0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  65 ,  'x':  3.5 ,  'y':  -1.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  66 ,  'x':  4.18 ,  'y':  -4.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  67 ,  'x':  2.37 ,  'y':  -2.96 ,  'r':  0.4 ,  'type':  1}]
