id,timestamp,circles
62302,1398783141.6722834,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.72 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62303,1398783141.6723166,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.73 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62304,1398783141.7123084,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.76 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62305,1398783141.7183402,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.77 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62306,1398783141.7563238,[{'idp':  266 ,  'x':  7.86 ,  'y':  1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.78 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62307,1398783141.7962542,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.82 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62308,1398783141.7962847,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.84 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62309,1398783141.8363516,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.86 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62310,1398783141.8432457,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62311,1398783141.8802488,[{'idp':  266 ,  'x':  7.92 ,  'y':  1.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62312,1398783141.9202993,[{'idp':  266 ,  'x':  7.91 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.92 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62313,1398783141.9203267,[{'idp':  266 ,  'x':  7.94 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.94 ,  'y':  0.63 ,  'r':  0.4 ,  'type':  1}]
62314,1398783141.9602294,[{'idp':  266 ,  'x':  7.95 ,  'y':  1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.95 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1}]
62315,1398783141.9682248,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.96 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1}]
62316,1398783142.0082948,[{'idp':  266 ,  'x':  7.97 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
62317,1398783142.0482934,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62318,1398783142.0483294,[{'idp':  266 ,  'x':  8.03 ,  'y':  1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62319,1398783142.0883055,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62320,1398783142.093396,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1}]
62321,1398783142.132189,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1}]
62322,1398783142.172242,[{'idp':  266 ,  'x':  8.05 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.99 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.69 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  6.98 ,  'y':  1.08 ,  'r':  0.4 ,  'type':  1}]
67616,1398783274.5723233,[{'idp':  293 ,  'x':  1.27 ,  'y':  2.76 ,  'r':  0.4 ,  'type':  1}]
67617,1398783274.5784461,[{'idp':  293 ,  'x':  1.27 ,  'y':  2.78 ,  'r':  0.4 ,  'type':  1}]
67618,1398783274.6162205,[{'idp':  293 ,  'x':  1.27 ,  'y':  2.83 ,  'r':  0.4 ,  'type':  1}]
67619,1398783274.6562696,[{'idp':  293 ,  'x':  1.26 ,  'y':  2.83 ,  'r':  0.4 ,  'type':  1}]
67620,1398783274.6563003,[{'idp':  293 ,  'x':  1.27 ,  'y':  2.83 ,  'r':  0.4 ,  'type':  1}]
67621,1398783274.6963007,[{'idp':  293 ,  'x':  1.26 ,  'y':  2.85 ,  'r':  0.4 ,  'type':  1}]
67622,1398783274.703581,[{'idp':  293 ,  'x':  1.26 ,  'y':  2.89 ,  'r':  0.4 ,  'type':  1}]
67623,1398783274.7402434,[{'idp':  293 ,  'x':  1.26 ,  'y':  2.91 ,  'r':  0.4 ,  'type':  1}]
67624,1398783274.7802896,[{'idp':  293 ,  'x':  1.26 ,  'y':  2.94 ,  'r':  0.4 ,  'type':  1}]
67625,1398783274.7803164,[{'idp':  293 ,  'x':  1.27 ,  'y':  2.99 ,  'r':  0.4 ,  'type':  1}]
67626,1398783274.8202372,[{'idp':  293 ,  'x':  1.26 ,  'y':  3.02 ,  'r':  0.4 ,  'type':  1}]
67627,1398783274.8283563,[{'idp':  293 ,  'x':  1.25 ,  'y':  3.05 ,  'r':  0.4 ,  'type':  1}]
67628,1398783274.868279,[{'idp':  293 ,  'x':  1.26 ,  'y':  3.08 ,  'r':  0.4 ,  'type':  1}]
67629,1398783274.9082203,[{'idp':  293 ,  'x':  1.26 ,  'y':  3.1 ,  'r':  0.4 ,  'type':  1}]
67630,1398783274.908249,[{'idp':  293 ,  'x':  1.25 ,  'y':  3.12 ,  'r':  0.4 ,  'type':  1}]
67631,1398783274.9482899,[{'idp':  293 ,  'x':  1.26 ,  'y':  3.14 ,  'r':  0.4 ,  'type':  1}]
67632,1398783274.953856,[{'idp':  293 ,  'x':  1.23 ,  'y':  3.13 ,  'r':  0.4 ,  'type':  1}]
67633,1398783274.9922762,[{'idp':  293 ,  'x':  1.22 ,  'y':  3.13 ,  'r':  0.4 ,  'type':  1}]
67634,1398783275.0322826,[{'idp':  293 ,  'x':  1.2 ,  'y':  3.1 ,  'r':  0.4 ,  'type':  1}]
67635,1398783275.0323133,[{'idp':  293 ,  'x':  1.18 ,  'y':  3.09 ,  'r':  0.4 ,  'type':  1}]
67636,1398783275.0722272,[{'idp':  293 ,  'x':  1.17 ,  'y':  3.1 ,  'r':  0.4 ,  'type':  1}]
67637,1398783275.0774388,[{'idp':  293 ,  'x':  1.19 ,  'y':  3.11 ,  'r':  0.4 ,  'type':  1}]
67638,1398783275.1162431,[{'idp':  293 ,  'x':  1.18 ,  'y':  3.12 ,  'r':  0.4 ,  'type':  1}]
67639,1398783275.1562755,[{'idp':  293 ,  'x':  1.18 ,  'y':  3.13 ,  'r':  0.4 ,  'type':  1}]
67640,1398783275.1563075,[{'idp':  293 ,  'x':  1.18 ,  'y':  3.15 ,  'r':  0.4 ,  'type':  1}]
67641,1398783275.1962612,[{'idp':  293 ,  'x':  1.17 ,  'y':  3.16 ,  'r':  0.4 ,  'type':  1}]
67642,1398783275.2025106,[{'idp':  293 ,  'x':  1.18 ,  'y':  3.17 ,  'r':  0.4 ,  'type':  1}]
67643,1398783275.24023,[{'idp':  293 ,  'x':  1.19 ,  'y':  3.23 ,  'r':  0.4 ,  'type':  1}]
67644,1398783275.280226,[{'idp':  293 ,  'x':  1.2 ,  'y':  3.27 ,  'r':  0.4 ,  'type':  1}]
67645,1398783275.2802556,[{'idp':  293 ,  'x':  1.23 ,  'y':  3.37 ,  'r':  0.4 ,  'type':  1}]
67646,1398783275.32022,[{'idp':  293 ,  'x':  1.24 ,  'y':  3.43 ,  'r':  0.4 ,  'type':  1}]
67647,1398783275.3276057,[{'idp':  293 ,  'x':  1.24 ,  'y':  3.45 ,  'r':  0.4 ,  'type':  1}]
67648,1398783275.364237,[{'idp':  293 ,  'x':  1.25 ,  'y':  3.46 ,  'r':  0.4 ,  'type':  1}]
67649,1398783275.4042728,[{'idp':  293 ,  'x':  1.25 ,  'y':  3.5 ,  'r':  0.4 ,  'type':  1}]
67650,1398783275.4043021,[{'idp':  293 ,  'x':  1.25 ,  'y':  3.54 ,  'r':  0.4 ,  'type':  1}]
67651,1398783275.444247,[{'idp':  293 ,  'x':  1.26 ,  'y':  3.59 ,  'r':  0.4 ,  'type':  1}]
67652,1398783275.4526002,[{'idp':  293 ,  'x':  1.26 ,  'y':  3.63 ,  'r':  0.4 ,  'type':  1}]
67653,1398783275.4922893,[{'idp':  293 ,  'x':  1.27 ,  'y':  3.68 ,  'r':  0.4 ,  'type':  1}]
67654,1398783275.5322208,[{'idp':  293 ,  'x':  1.28 ,  'y':  3.72 ,  'r':  0.4 ,  'type':  1}]
67655,1398783275.5322406,[{'idp':  293 ,  'x':  1.27 ,  'y':  3.75 ,  'r':  0.4 ,  'type':  1}]
67656,1398783275.572244,[{'idp':  293 ,  'x':  1.28 ,  'y':  3.77 ,  'r':  0.4 ,  'type':  1}]
67657,1398783275.5773256,[{'idp':  293 ,  'x':  1.28 ,  'y':  3.79 ,  'r':  0.4 ,  'type':  1}]
67658,1398783275.6162343,[{'idp':  293 ,  'x':  1.3 ,  'y':  3.81 ,  'r':  0.4 ,  'type':  1}]
67659,1398783275.656222,[{'idp':  293 ,  'x':  1.28 ,  'y':  3.85 ,  'r':  0.4 ,  'type':  1}]
67660,1398783275.6562517,[{'idp':  293 ,  'x':  1.29 ,  'y':  3.87 ,  'r':  0.4 ,  'type':  1}]
67661,1398783275.6962395,[{'idp':  293 ,  'x':  1.29 ,  'y':  3.88 ,  'r':  0.4 ,  'type':  1}]
67662,1398783275.702509,[{'idp':  293 ,  'x':  1.29 ,  'y':  3.91 ,  'r':  0.4 ,  'type':  1}]
67663,1398783275.7402143,[{'idp':  293 ,  'x':  1.3 ,  'y':  3.91 ,  'r':  0.4 ,  'type':  1}]
67664,1398783275.7802525,[{'idp':  293 ,  'x':  1.31 ,  'y':  3.94 ,  'r':  0.4 ,  'type':  1}]
67665,1398783275.7802842,[{'idp':  293 ,  'x':  1.31 ,  'y':  3.96 ,  'r':  0.4 ,  'type':  1}]
67666,1398783275.8202438,[{'idp':  293 ,  'x':  1.3 ,  'y':  3.95 ,  'r':  0.4 ,  'type':  1}]
67667,1398783275.8268974,[{'idp':  293 ,  'x':  1.31 ,  'y':  3.99 ,  'r':  0.4 ,  'type':  1}]
67668,1398783275.8642037,[{'idp':  293 ,  'x':  1.31 ,  'y':  3.99 ,  'r':  0.4 ,  'type':  1}]
67669,1398783275.9042497,[{'idp':  293 ,  'x':  1.32 ,  'y':  4.01 ,  'r':  0.4 ,  'type':  1}]
67670,1398783275.9042776,[{'idp':  293 ,  'x':  1.3 ,  'y':  4.06 ,  'r':  0.4 ,  'type':  1}]
67671,1398783275.9442277,[{'idp':  293 ,  'x':  1.32 ,  'y':  4.09 ,  'r':  0.4 ,  'type':  1}]
67672,1398783275.9521275,[{'idp':  293 ,  'x':  1.32 ,  'y':  4.09 ,  'r':  0.4 ,  'type':  1}]
67673,1398783275.9882598,[{'idp':  293 ,  'x':  1.3 ,  'y':  4.13 ,  'r':  0.4 ,  'type':  1}]
67674,1398783276.0282047,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.15 ,  'r':  0.4 ,  'type':  1}]
67675,1398783276.028235,[{'idp':  293 ,  'x':  1.3 ,  'y':  4.18 ,  'r':  0.4 ,  'type':  1}]
67676,1398783276.0682216,[{'idp':  293 ,  'x':  1.3 ,  'y':  4.2 ,  'r':  0.4 ,  'type':  1}]
67677,1398783276.078487,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.25 ,  'r':  0.4 ,  'type':  1}]
67678,1398783276.1161957,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.27 ,  'r':  0.4 ,  'type':  1}]
67679,1398783276.15623,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.3 ,  'r':  0.4 ,  'type':  1}]
67680,1398783276.1562626,[{'idp':  293 ,  'x':  1.3 ,  'y':  4.33 ,  'r':  0.4 ,  'type':  1}]
67681,1398783276.1963103,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.36 ,  'r':  0.4 ,  'type':  1}]
67682,1398783276.2021165,[{'idp':  293 ,  'x':  1.32 ,  'y':  4.38 ,  'r':  0.4 ,  'type':  1}]
67683,1398783276.2401936,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.4 ,  'r':  0.4 ,  'type':  1}]
67684,1398783276.2802517,[{'idp':  293 ,  'x':  1.33 ,  'y':  4.43 ,  'r':  0.4 ,  'type':  1}]
67685,1398783276.2802813,[{'idp':  293 ,  'x':  1.32 ,  'y':  4.44 ,  'r':  0.4 ,  'type':  1}]
67686,1398783276.3203475,[{'idp':  293 ,  'x':  1.32 ,  'y':  4.46 ,  'r':  0.4 ,  'type':  1}]
67687,1398783276.3276033,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.46 ,  'r':  0.4 ,  'type':  1}]
67688,1398783276.3642666,[{'idp':  293 ,  'x':  1.32 ,  'y':  4.48 ,  'r':  0.4 ,  'type':  1}]
67689,1398783276.4042242,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.5 ,  'r':  0.4 ,  'type':  1}]
67690,1398783276.404253,[{'idp':  293 ,  'x':  1.31 ,  'y':  4.5 ,  'r':  0.4 ,  'type':  1}]
67691,1398783276.444287,[{'idp':  293 ,  'x':  1.35 ,  'y':  4.54 ,  'r':  0.4 ,  'type':  1}]
67692,1398783276.4527423,[{'idp':  293 ,  'x':  1.35 ,  'y':  4.54 ,  'r':  0.4 ,  'type':  1}]
67693,1398783276.4922523,[{'idp':  293 ,  'x':  1.37 ,  'y':  4.57 ,  'r':  0.4 ,  'type':  1}]
67694,1398783276.5322187,[{'idp':  293 ,  'x':  1.38 ,  'y':  4.56 ,  'r':  0.4 ,  'type':  1}]
67695,1398783276.532245,[{'idp':  293 ,  'x':  1.4 ,  'y':  4.62 ,  'r':  0.4 ,  'type':  1}]
67696,1398783276.572309,[{'idp':  293 ,  'x':  1.45 ,  'y':  4.67 ,  'r':  0.4 ,  'type':  1}]
67697,1398783276.5778613,[{'idp':  293 ,  'x':  1.46 ,  'y':  4.7 ,  'r':  0.4 ,  'type':  1}]
67698,1398783276.616227,[{'idp':  293 ,  'x':  1.48 ,  'y':  4.72 ,  'r':  0.4 ,  'type':  1}]
67699,1398783276.6562777,[{'idp':  293 ,  'x':  1.51 ,  'y':  4.75 ,  'r':  0.4 ,  'type':  1}]
67700,1398783276.6563094,[{'idp':  293 ,  'x':  1.55 ,  'y':  4.77 ,  'r':  0.4 ,  'type':  1}]
67701,1398783276.6962335,[{'idp':  293 ,  'x':  1.57 ,  'y':  4.78 ,  'r':  0.4 ,  'type':  1}]
67702,1398783276.7023427,[{'idp':  293 ,  'x':  1.59 ,  'y':  4.82 ,  'r':  0.4 ,  'type':  1}]
67703,1398783276.7402492,[{'idp':  293 ,  'x':  1.63 ,  'y':  4.83 ,  'r':  0.4 ,  'type':  1}]
67704,1398783276.7802122,[{'idp':  293 ,  'x':  1.65 ,  'y':  4.86 ,  'r':  0.4 ,  'type':  1}]
67705,1398783276.7802444,[{'idp':  293 ,  'x':  1.68 ,  'y':  4.89 ,  'r':  0.4 ,  'type':  1}]
67706,1398783276.820268,[{'idp':  293 ,  'x':  1.7 ,  'y':  4.91 ,  'r':  0.4 ,  'type':  1}]
67707,1398783276.827433,[{'idp':  293 ,  'x':  1.73 ,  'y':  4.93 ,  'r':  0.4 ,  'type':  1}]
67708,1398783276.864305,[{'idp':  293 ,  'x':  1.76 ,  'y':  4.95 ,  'r':  0.4 ,  'type':  1}]
67709,1398783276.9042542,[{'idp':  293 ,  'x':  1.76 ,  'y':  4.98 ,  'r':  0.4 ,  'type':  1}]
67710,1398783276.9042885,[{'idp':  293 ,  'x':  1.77 ,  'y':  4.94 ,  'r':  0.4 ,  'type':  1}]
67711,1398783276.9442496,[{'idp':  293 ,  'x':  1.76 ,  'y':  4.98 ,  'r':  0.4 ,  'type':  1}]
67712,1398783276.9531589,[{'idp':  293 ,  'x':  1.77 ,  'y':  5.0 ,  'r':  0.4 ,  'type':  1}]
67713,1398783276.9922333,[{'idp':  293 ,  'x':  1.78 ,  'y':  4.97 ,  'r':  0.4 ,  'type':  1}]
67714,1398783277.0322516,[{'idp':  293 ,  'x':  1.79 ,  'y':  5.0 ,  'r':  0.4 ,  'type':  1}]
67715,1398783277.0322847,[{'idp':  293 ,  'x':  1.81 ,  'y':  5.0 ,  'r':  0.4 ,  'type':  1}]
67716,1398783277.0722392,[{'idp':  293 ,  'x':  1.81 ,  'y':  5.0 ,  'r':  0.4 ,  'type':  1}]
67717,1398783277.0768263,[{'idp':  293 ,  'x':  1.82 ,  'y':  5.03 ,  'r':  0.4 ,  'type':  1}]
67718,1398783277.1162276,[{'idp':  293 ,  'x':  1.83 ,  'y':  5.06 ,  'r':  0.4 ,  'type':  1}]
67719,1398783277.1562338,[{'idp':  293 ,  'x':  1.85 ,  'y':  5.1 ,  'r':  0.4 ,  'type':  1}]
67720,1398783277.1562629,[{'idp':  293 ,  'x':  1.9 ,  'y':  5.11 ,  'r':  0.4 ,  'type':  1}]
67721,1398783277.1963344,[{'idp':  293 ,  'x':  1.93 ,  'y':  5.16 ,  'r':  0.4 ,  'type':  1}]
67722,1398783277.2029622,[{'idp':  293 ,  'x':  1.96 ,  'y':  5.18 ,  'r':  0.4 ,  'type':  1}]
67723,1398783277.2402349,[{'idp':  293 ,  'x':  2.01 ,  'y':  5.2 ,  'r':  0.4 ,  'type':  1}]
67724,1398783277.2803235,[{'idp':  293 ,  'x':  2.04 ,  'y':  5.16 ,  'r':  0.4 ,  'type':  1}]
67725,1398783277.280353,[{'idp':  293 ,  'x':  2.09 ,  'y':  5.11 ,  'r':  0.4 ,  'type':  1}]
67726,1398783277.3202503,[{'idp':  293 ,  'x':  2.18 ,  'y':  5.14 ,  'r':  0.4 ,  'type':  1}]
67727,1398783277.3277788,[{'idp':  293 ,  'x':  2.22 ,  'y':  5.16 ,  'r':  0.4 ,  'type':  1}]
67728,1398783277.3642132,[{'idp':  293 ,  'x':  2.33 ,  'y':  5.23 ,  'r':  0.4 ,  'type':  1}]
67729,1398783277.4042842,[]
67730,1398783277.4043117,[]
67731,1398783277.4442072,[]
67732,1398783277.452126,[]
67733,1398783277.4882295,[]
67734,1398783277.5283108,[]
67735,1398783277.5283365,[]
67736,1398783277.568208,[]
67737,1398783277.5771055,[]
67738,1398783277.6162276,[]
67739,1398783277.6562312,[]
67740,1398783277.65626,[]
67741,1398783277.6962512,[]
67742,1398783277.7018073,[]
67743,1398783277.740281,[]
67744,1398783277.7802367,[]
67745,1398783277.7802656,[]
67746,1398783277.8202503,[]
67747,1398783277.8272266,[]
67748,1398783277.8642113,[]
67749,1398783277.9042335,[]
67750,1398783277.9042645,[]
67751,1398783277.944228,[]
67752,1398783277.95147,[]
67753,1398783277.9882934,[]
67754,1398783278.0282042,[]
67755,1398783278.0282311,[]
67756,1398783278.0682535,[]
67757,1398783278.077008,[]
67758,1398783278.1162288,[]
67759,1398783278.1563249,[]
67760,1398783278.1563537,[]
67761,1398783278.1962755,[{'idp':  294 ,  'x':  0.85 ,  'y':  1.04 ,  'r':  0.4 ,  'type':  1}]
67762,1398783278.2017765,[{'idp':  294 ,  'x':  0.73 ,  'y':  1.15 ,  'r':  0.4 ,  'type':  1}]
67763,1398783278.2402275,[{'idp':  294 ,  'x':  0.75 ,  'y':  1.15 ,  'r':  0.4 ,  'type':  1}]
67764,1398783278.2802668,[{'idp':  294 ,  'x':  0.77 ,  'y':  1.15 ,  'r':  0.4 ,  'type':  1}]
67765,1398783278.2802951,[{'idp':  294 ,  'x':  0.79 ,  'y':  1.15 ,  'r':  0.4 ,  'type':  1}]
67766,1398783278.3202255,[{'idp':  294 ,  'x':  0.82 ,  'y':  1.17 ,  'r':  0.4 ,  'type':  1}]
67767,1398783278.3262887,[{'idp':  294 ,  'x':  0.82 ,  'y':  1.19 ,  'r':  0.4 ,  'type':  1}]
67768,1398783278.364213,[{'idp':  294 ,  'x':  0.83 ,  'y':  1.22 ,  'r':  0.4 ,  'type':  1}]
67769,1398783278.404227,[{'idp':  294 ,  'x':  0.83 ,  'y':  1.24 ,  'r':  0.4 ,  'type':  1}]
67770,1398783278.4042552,[{'idp':  294 ,  'x':  0.84 ,  'y':  1.24 ,  'r':  0.4 ,  'type':  1}]
67771,1398783278.444241,[{'idp':  294 ,  'x':  0.85 ,  'y':  1.25 ,  'r':  0.4 ,  'type':  1}]
67772,1398783278.451589,[{'idp':  294 ,  'x':  0.86 ,  'y':  1.27 ,  'r':  0.4 ,  'type':  1}]
67773,1398783278.4882984,[{'idp':  294 ,  'x':  0.87 ,  'y':  1.27 ,  'r':  0.4 ,  'type':  1}]
67774,1398783278.528242,[{'idp':  294 ,  'x':  0.87 ,  'y':  1.29 ,  'r':  0.4 ,  'type':  1}]
67775,1398783278.5282698,[{'idp':  294 ,  'x':  0.88 ,  'y':  1.32 ,  'r':  0.4 ,  'type':  1}]
67776,1398783278.5682356,[{'idp':  294 ,  'x':  0.88 ,  'y':  1.34 ,  'r':  0.4 ,  'type':  1}]
67777,1398783278.5774765,[{'idp':  294 ,  'x':  0.88 ,  'y':  1.37 ,  'r':  0.4 ,  'type':  1}]
67778,1398783278.6162355,[{'idp':  294 ,  'x':  0.88 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
67779,1398783278.6562762,[{'idp':  294 ,  'x':  0.89 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
67780,1398783278.6563096,[{'idp':  294 ,  'x':  0.9 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1}]
67781,1398783278.6962612,[{'idp':  294 ,  'x':  0.91 ,  'y':  1.47 ,  'r':  0.4 ,  'type':  1}]
67782,1398783278.7011592,[{'idp':  294 ,  'x':  0.92 ,  'y':  1.5 ,  'r':  0.4 ,  'type':  1}]
67783,1398783278.7402613,[{'idp':  294 ,  'x':  0.93 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1}]
67784,1398783278.7802746,[{'idp':  294 ,  'x':  0.94 ,  'y':  1.54 ,  'r':  0.4 ,  'type':  1}]
67785,1398783278.7803056,[{'idp':  294 ,  'x':  0.94 ,  'y':  1.55 ,  'r':  0.4 ,  'type':  1}]
67786,1398783278.820272,[{'idp':  294 ,  'x':  0.96 ,  'y':  1.56 ,  'r':  0.4 ,  'type':  1}]
67787,1398783278.8265939,[{'idp':  294 ,  'x':  0.97 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1}]
67788,1398783278.8642685,[{'idp':  294 ,  'x':  0.98 ,  'y':  1.58 ,  'r':  0.4 ,  'type':  1}]
67789,1398783278.9042668,[{'idp':  294 ,  'x':  0.99 ,  'y':  1.59 ,  'r':  0.4 ,  'type':  1}]
67790,1398783278.904297,[{'idp':  294 ,  'x':  1.0 ,  'y':  1.6 ,  'r':  0.4 ,  'type':  1}]
67791,1398783278.9442623,[{'idp':  294 ,  'x':  1.01 ,  'y':  1.61 ,  'r':  0.4 ,  'type':  1}]
67792,1398783278.9517117,[{'idp':  294 ,  'x':  1.04 ,  'y':  1.63 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.81 ,  'y':  5.33 ,  'r':  0.4 ,  'type':  1}]
67793,1398783278.9882505,[{'idp':  294 ,  'x':  1.06 ,  'y':  1.63 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.62 ,  'y':  5.29 ,  'r':  0.4 ,  'type':  1}]
67794,1398783279.0282414,[{'idp':  294 ,  'x':  1.09 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.67 ,  'y':  5.26 ,  'r':  0.4 ,  'type':  1}]
67795,1398783279.0282743,[{'idp':  294 ,  'x':  1.13 ,  'y':  1.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.71 ,  'y':  5.24 ,  'r':  0.4 ,  'type':  1}]
67796,1398783279.0682192,[{'idp':  294 ,  'x':  1.16 ,  'y':  1.67 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.77 ,  'y':  5.21 ,  'r':  0.4 ,  'type':  1}]
67797,1398783279.0759914,[{'idp':  294 ,  'x':  1.19 ,  'y':  1.67 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.81 ,  'y':  5.21 ,  'r':  0.4 ,  'type':  1}]
67798,1398783279.1123135,[{'idp':  294 ,  'x':  1.21 ,  'y':  1.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.85 ,  'y':  5.2 ,  'r':  0.4 ,  'type':  1}]
67799,1398783279.15226,[{'idp':  294 ,  'x':  1.24 ,  'y':  1.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.89 ,  'y':  5.2 ,  'r':  0.4 ,  'type':  1}]
67800,1398783279.1522906,[{'idp':  294 ,  'x':  1.27 ,  'y':  1.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.92 ,  'y':  5.17 ,  'r':  0.4 ,  'type':  1}]
67801,1398783279.192249,[{'idp':  294 ,  'x':  1.3 ,  'y':  1.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  4.99 ,  'y':  5.12 ,  'r':  0.4 ,  'type':  1}]
67802,1398783279.2011344,[{'idp':  294 ,  'x':  1.33 ,  'y':  1.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  5.01 ,  'y':  5.1 ,  'r':  0.4 ,  'type':  1}]
67803,1398783279.2402103,[{'idp':  294 ,  'x':  1.36 ,  'y':  1.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  5.06 ,  'y':  5.08 ,  'r':  0.4 ,  'type':  1}]
67804,1398783279.2802658,[{'idp':  294 ,  'x':  1.41 ,  'y':  1.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  295 ,  'x':  5.08 ,  'y':  5.03 ,  'r':  0.4 ,  'type':  1}]
