id,timestamp,circles
30001,1398847436.211884,[{'idp':  1 ,  'x':  0.44 ,  'y':  0.98 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.32 ,  'y':  2.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  1.23 ,  'y':  -2.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  4 ,  'x':  2.19 ,  'y':  -2.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  3.15 ,  'y':  -2.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  6 ,  'x':  1.9 ,  'y':  -4.53 ,  'r':  0.4 ,  'type':  1}]
32087,1398847488.2998695,[{'idp':  36 ,  'x':  0.22 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.82 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.54 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.46 ,  'y':  -3.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.6 ,  'y':  3.8 ,  'r':  0.4 ,  'type':  1}]
32088,1398847488.3023086,[{'idp':  36 ,  'x':  0.21 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.81 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.53 ,  'y':  0.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.45 ,  'y':  -3.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.6 ,  'y':  3.8 ,  'r':  0.4 ,  'type':  1}]
32089,1398847488.3398886,[{'idp':  36 ,  'x':  0.2 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.79 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.53 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.44 ,  'y':  -3.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.61 ,  'y':  3.8 ,  'r':  0.4 ,  'type':  1}]
32090,1398847488.3798623,[{'idp':  36 ,  'x':  0.19 ,  'y':  -2.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.78 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.51 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.43 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.64 ,  'y':  3.81 ,  'r':  0.4 ,  'type':  1}]
32091,1398847488.3798923,[{'idp':  36 ,  'x':  0.18 ,  'y':  -2.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.77 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.5 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.42 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.63 ,  'y':  3.82 ,  'r':  0.4 ,  'type':  1}]
32092,1398847488.419972,[{'idp':  36 ,  'x':  0.17 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.76 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.48 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.42 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.62 ,  'y':  3.8 ,  'r':  0.4 ,  'type':  1}]
32093,1398847488.4271908,[{'idp':  36 ,  'x':  0.16 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.75 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.48 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.41 ,  'y':  -3.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.62 ,  'y':  3.79 ,  'r':  0.4 ,  'type':  1}]
32094,1398847488.4638336,[{'idp':  36 ,  'x':  0.15 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.74 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.46 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.39 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.65 ,  'y':  3.8 ,  'r':  0.4 ,  'type':  1}]
32095,1398847488.503901,[{'idp':  36 ,  'x':  0.14 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.73 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.46 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.38 ,  'y':  -3.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.63 ,  'y':  3.81 ,  'r':  0.4 ,  'type':  1}]
32096,1398847488.5039325,[{'idp':  36 ,  'x':  0.13 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.72 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.44 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.37 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.66 ,  'y':  3.81 ,  'r':  0.4 ,  'type':  1}]
32097,1398847488.5439312,[{'idp':  36 ,  'x':  0.12 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.7 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.44 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.37 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.61 ,  'y':  3.81 ,  'r':  0.4 ,  'type':  1}]
32098,1398847488.5523884,[{'idp':  36 ,  'x':  0.11 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.68 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.42 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.35 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.57 ,  'y':  3.82 ,  'r':  0.4 ,  'type':  1}]
32099,1398847488.591858,[{'idp':  36 ,  'x':  0.1 ,  'y':  -2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.68 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.41 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.34 ,  'y':  -3.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.6 ,  'y':  3.8 ,  'r':  0.4 ,  'type':  1}]
32100,1398847488.63187,[{'idp':  36 ,  'x':  0.09 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.66 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.39 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.32 ,  'y':  -3.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.64 ,  'y':  3.79 ,  'r':  0.4 ,  'type':  1}]
32101,1398847488.631895,[{'idp':  36 ,  'x':  0.09 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.66 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.38 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.32 ,  'y':  -3.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.68 ,  'y':  3.78 ,  'r':  0.4 ,  'type':  1}]
32102,1398847488.6718628,[{'idp':  36 ,  'x':  0.08 ,  'y':  -2.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.65 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.37 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.3 ,  'y':  -3.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.72 ,  'y':  3.76 ,  'r':  0.4 ,  'type':  1}]
32103,1398847488.6769102,[{'idp':  36 ,  'x':  0.08 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.63 ,  'y':  0.88 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.35 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.3 ,  'y':  -3.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.76 ,  'y':  3.76 ,  'r':  0.4 ,  'type':  1}]
32104,1398847488.7159019,[{'idp':  36 ,  'x':  0.08 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.62 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.35 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.29 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.79 ,  'y':  3.76 ,  'r':  0.4 ,  'type':  1}]
32105,1398847488.756015,[{'idp':  36 ,  'x':  0.07 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.61 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.33 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.28 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.8 ,  'y':  3.7 ,  'r':  0.4 ,  'type':  1}]
32106,1398847488.756043,[{'idp':  36 ,  'x':  0.07 ,  'y':  -2.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.6 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.33 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.26 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.8 ,  'y':  3.71 ,  'r':  0.4 ,  'type':  1}]
32107,1398847488.7958825,[{'idp':  36 ,  'x':  0.06 ,  'y':  -2.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.59 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.32 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.25 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.83 ,  'y':  3.74 ,  'r':  0.4 ,  'type':  1}]
32108,1398847488.80207,[{'idp':  36 ,  'x':  0.06 ,  'y':  -2.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.58 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.31 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.24 ,  'y':  -3.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.87 ,  'y':  3.73 ,  'r':  0.4 ,  'type':  1}]
32109,1398847488.839845,[{'idp':  36 ,  'x':  0.06 ,  'y':  -2.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.58 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.29 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.24 ,  'y':  -3.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.85 ,  'y':  3.74 ,  'r':  0.4 ,  'type':  1}]
32110,1398847488.8798878,[{'idp':  36 ,  'x':  0.05 ,  'y':  -2.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.56 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.28 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.23 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.74 ,  'y':  3.7 ,  'r':  0.4 ,  'type':  1}]
32111,1398847488.8799248,[{'idp':  36 ,  'x':  0.05 ,  'y':  -2.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.55 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.27 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.21 ,  'y':  -3.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.73 ,  'y':  3.69 ,  'r':  0.4 ,  'type':  1}]
32112,1398847488.9198818,[{'idp':  36 ,  'x':  0.04 ,  'y':  -2.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.54 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.25 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.2 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.73 ,  'y':  3.68 ,  'r':  0.4 ,  'type':  1}]
32113,1398847488.9269452,[{'idp':  36 ,  'x':  0.03 ,  'y':  -2.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.54 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.24 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.18 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.72 ,  'y':  3.68 ,  'r':  0.4 ,  'type':  1}]
32114,1398847488.9638622,[{'idp':  36 ,  'x':  0.03 ,  'y':  -2.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.53 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.23 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.18 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.7 ,  'y':  3.68 ,  'r':  0.4 ,  'type':  1}]
32115,1398847489.0038655,[{'idp':  36 ,  'x':  0.02 ,  'y':  -2.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.52 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.22 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.17 ,  'y':  -3.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.67 ,  'y':  3.66 ,  'r':  0.4 ,  'type':  1}]
32116,1398847489.0039012,[{'idp':  36 ,  'x':  0.02 ,  'y':  -2.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.5 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.21 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.15 ,  'y':  -3.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.67 ,  'y':  3.66 ,  'r':  0.4 ,  'type':  1}]
32117,1398847489.04388,[{'idp':  36 ,  'x':  0.01 ,  'y':  -2.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.5 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.2 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.14 ,  'y':  -3.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.67 ,  'y':  3.66 ,  'r':  0.4 ,  'type':  1}]
32118,1398847489.0517747,[{'idp':  36 ,  'x':  0.01 ,  'y':  -2.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.49 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.19 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.13 ,  'y':  -3.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.67 ,  'y':  3.66 ,  'r':  0.4 ,  'type':  1}]
32119,1398847489.0879705,[{'idp':  36 ,  'x':  -0.0 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.48 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.17 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.13 ,  'y':  -3.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  46 ,  'x':  1.67 ,  'y':  3.66 ,  'r':  0.4 ,  'type':  1}]
32120,1398847489.1278605,[{'idp':  36 ,  'x':  -0.0 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.46 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.16 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.12 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.2 ,  'y':  1.86 ,  'r':  0.4 ,  'type':  1}]
32121,1398847489.127892,[{'idp':  36 ,  'x':  -0.0 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.46 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.15 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.11 ,  'y':  -3.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.07 ,  'y':  1.78 ,  'r':  0.4 ,  'type':  1}]
32122,1398847489.1679127,[{'idp':  36 ,  'x':  -0.0 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.44 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.15 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.1 ,  'y':  -3.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.03 ,  'y':  1.77 ,  'r':  0.4 ,  'type':  1}]
32123,1398847489.1765265,[{'idp':  36 ,  'x':  -0.0 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.44 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.13 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.09 ,  'y':  -3.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.03 ,  'y':  1.74 ,  'r':  0.4 ,  'type':  1}]
32124,1398847489.2158604,[{'idp':  36 ,  'x':  -0.0 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.42 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.12 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.07 ,  'y':  -3.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  5.99 ,  'y':  1.72 ,  'r':  0.4 ,  'type':  1}]
32125,1398847489.2558806,[{'idp':  36 ,  'x':  -0.0 ,  'y':  -2.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  41 ,  'x':  0.41 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.11 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.06 ,  'y':  -3.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  5.95 ,  'y':  1.71 ,  'r':  0.4 ,  'type':  1}]
32126,1398847489.255909,[{'idp':  41 ,  'x':  0.4 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.1 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.04 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  5.96 ,  'y':  1.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.65 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
32127,1398847489.2959223,[{'idp':  41 ,  'x':  0.39 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.08 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.04 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  5.96 ,  'y':  1.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.55 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
32128,1398847489.300779,[{'idp':  41 ,  'x':  0.39 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.08 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.03 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  5.98 ,  'y':  1.66 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.54 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
32129,1398847489.339856,[{'idp':  41 ,  'x':  0.37 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.06 ,  'y':  0.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.02 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  5.99 ,  'y':  1.66 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.53 ,  'y':  -2.68 ,  'r':  0.4 ,  'type':  1}]
32130,1398847489.3798382,[{'idp':  41 ,  'x':  0.36 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.06 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.01 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.03 ,  'y':  1.66 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.52 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
32131,1398847489.3798678,[{'idp':  41 ,  'x':  0.35 ,  'y':  0.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.04 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  3.0 ,  'y':  -3.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.04 ,  'y':  1.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.5 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
32132,1398847489.419884,[{'idp':  41 ,  'x':  0.33 ,  'y':  0.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.03 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  2.99 ,  'y':  -3.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.04 ,  'y':  1.63 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.5 ,  'y':  -2.68 ,  'r':  0.4 ,  'type':  1}]
32133,1398847489.4253855,[{'idp':  41 ,  'x':  0.32 ,  'y':  0.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.01 ,  'y':  0.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  2.98 ,  'y':  -3.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.04 ,  'y':  1.63 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.49 ,  'y':  -2.7 ,  'r':  0.4 ,  'type':  1}]
32134,1398847489.4638915,[{'idp':  41 ,  'x':  0.31 ,  'y':  0.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  44 ,  'x':  4.0 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  45 ,  'x':  2.97 ,  'y':  -3.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  47 ,  'x':  6.04 ,  'y':  1.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  48 ,  'x':  0.49 ,  'y':  -2.69 ,  'r':  0.4 ,  'type':  1}]
