id,timestamp,circles
50000,1398777519.0635653,[{'idp':  1 ,  'x':  5.28 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.36 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
53199,1398777598.7003508,[{'idp':  13 ,  'x':  5.93 ,  'y':  1.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.52 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  9.17 ,  'y':  -0.38 ,  'r':  0.4 ,  'type':  1}]
53200,1398777598.739637,[{'idp':  13 ,  'x':  5.91 ,  'y':  1.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.47 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  9.16 ,  'y':  -0.32 ,  'r':  0.4 ,  'type':  1}]
53201,1398777598.7795873,[{'idp':  13 ,  'x':  5.88 ,  'y':  1.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.43 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  9.13 ,  'y':  -0.34 ,  'r':  0.4 ,  'type':  1}]
53202,1398777598.7796178,[{'idp':  13 ,  'x':  5.85 ,  'y':  1.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.39 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  9.12 ,  'y':  -0.34 ,  'r':  0.4 ,  'type':  1}]
53203,1398777598.8196707,[{'idp':  13 ,  'x':  5.81 ,  'y':  1.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.38 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  9.05 ,  'y':  -0.36 ,  'r':  0.4 ,  'type':  1}]
53204,1398777598.8254805,[{'idp':  13 ,  'x':  5.8 ,  'y':  1.73 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.39 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  9.04 ,  'y':  -0.32 ,  'r':  0.4 ,  'type':  1}]
53205,1398777598.8636143,[{'idp':  13 ,  'x':  5.76 ,  'y':  1.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.4 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.97 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1}]
53206,1398777598.9036052,[{'idp':  13 ,  'x':  5.76 ,  'y':  1.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.35 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.93 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1}]
53207,1398777598.903646,[{'idp':  13 ,  'x':  5.7 ,  'y':  1.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.28 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.9 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1}]
53208,1398777598.9436183,[{'idp':  13 ,  'x':  5.63 ,  'y':  1.76 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.24 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.85 ,  'y':  -0.27 ,  'r':  0.4 ,  'type':  1}]
53209,1398777598.948611,[{'idp':  13 ,  'x':  5.61 ,  'y':  1.77 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.2 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.84 ,  'y':  -0.31 ,  'r':  0.4 ,  'type':  1}]
53210,1398777598.9875703,[{'idp':  13 ,  'x':  5.55 ,  'y':  1.78 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.08 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.77 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1}]
53211,1398777599.0276136,[{'idp':  13 ,  'x':  5.53 ,  'y':  1.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  8.03 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.79 ,  'y':  -0.29 ,  'r':  0.4 ,  'type':  1}]
53212,1398777599.0276423,[{'idp':  13 ,  'x':  5.48 ,  'y':  1.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.86 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.74 ,  'y':  -0.27 ,  'r':  0.4 ,  'type':  1}]
53213,1398777599.0676594,[{'idp':  13 ,  'x':  5.45 ,  'y':  1.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.82 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.71 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1}]
53214,1398777599.0743804,[{'idp':  13 ,  'x':  5.43 ,  'y':  1.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.79 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.71 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1}]
53215,1398777599.1115842,[{'idp':  13 ,  'x':  5.4 ,  'y':  1.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.8 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.69 ,  'y':  -0.27 ,  'r':  0.4 ,  'type':  1}]
53216,1398777599.1515703,[{'idp':  13 ,  'x':  5.39 ,  'y':  1.78 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.74 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.68 ,  'y':  -0.25 ,  'r':  0.4 ,  'type':  1}]
53217,1398777599.151599,[{'idp':  13 ,  'x':  5.34 ,  'y':  1.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.73 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.66 ,  'y':  -0.23 ,  'r':  0.4 ,  'type':  1}]
53218,1398777599.1916118,[{'idp':  13 ,  'x':  5.3 ,  'y':  1.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.71 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.63 ,  'y':  -0.23 ,  'r':  0.4 ,  'type':  1}]
53219,1398777599.1986103,[{'idp':  13 ,  'x':  5.27 ,  'y':  1.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.63 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.6 ,  'y':  -0.21 ,  'r':  0.4 ,  'type':  1}]
53220,1398777599.235607,[{'idp':  13 ,  'x':  5.23 ,  'y':  1.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.62 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.59 ,  'y':  -0.23 ,  'r':  0.4 ,  'type':  1}]
53221,1398777599.275586,[{'idp':  13 ,  'x':  5.22 ,  'y':  1.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.57 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.55 ,  'y':  -0.24 ,  'r':  0.4 ,  'type':  1}]
53222,1398777599.2756126,[{'idp':  13 ,  'x':  5.17 ,  'y':  1.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.57 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.54 ,  'y':  -0.26 ,  'r':  0.4 ,  'type':  1}]
53223,1398777599.3156931,[{'idp':  13 ,  'x':  5.11 ,  'y':  1.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.54 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.51 ,  'y':  -0.22 ,  'r':  0.4 ,  'type':  1}]
53224,1398777599.3229356,[{'idp':  13 ,  'x':  5.06 ,  'y':  1.85 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.57 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.48 ,  'y':  -0.24 ,  'r':  0.4 ,  'type':  1}]
53225,1398777599.3595824,[{'idp':  13 ,  'x':  5.02 ,  'y':  1.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.54 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.47 ,  'y':  -0.26 ,  'r':  0.4 ,  'type':  1}]
53226,1398777599.3996243,[{'idp':  13 ,  'x':  4.97 ,  'y':  1.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.5 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.43 ,  'y':  -0.22 ,  'r':  0.4 ,  'type':  1}]
53227,1398777599.399655,[{'idp':  13 ,  'x':  4.92 ,  'y':  1.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.49 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.42 ,  'y':  -0.2 ,  'r':  0.4 ,  'type':  1}]
53228,1398777599.439616,[{'idp':  13 ,  'x':  4.88 ,  'y':  1.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.46 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.38 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
53229,1398777599.4464784,[{'idp':  13 ,  'x':  4.83 ,  'y':  1.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.4 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.36 ,  'y':  -0.2 ,  'r':  0.4 ,  'type':  1}]
53230,1398777599.483537,[{'idp':  13 ,  'x':  4.8 ,  'y':  1.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.36 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.33 ,  'y':  -0.22 ,  'r':  0.4 ,  'type':  1}]
53231,1398777599.5236607,[{'idp':  13 ,  'x':  4.74 ,  'y':  1.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.33 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.3 ,  'y':  -0.22 ,  'r':  0.4 ,  'type':  1}]
53232,1398777599.5635805,[{'idp':  13 ,  'x':  4.64 ,  'y':  1.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.28 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.27 ,  'y':  -0.2 ,  'r':  0.4 ,  'type':  1}]
53233,1398777599.5636117,[{'idp':  13 ,  'x':  4.59 ,  'y':  1.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.27 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.24 ,  'y':  -0.16 ,  'r':  0.4 ,  'type':  1}]
53234,1398777599.603652,[{'idp':  13 ,  'x':  4.52 ,  'y':  1.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.22 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.23 ,  'y':  -0.16 ,  'r':  0.4 ,  'type':  1}]
53235,1398777599.6036794,[{'idp':  13 ,  'x':  4.54 ,  'y':  1.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.16 ,  'y':  -2.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.16 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
53236,1398777599.643636,[{'idp':  13 ,  'x':  4.51 ,  'y':  1.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.12 ,  'y':  -2.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.13 ,  'y':  -0.21 ,  'r':  0.4 ,  'type':  1}]
53237,1398777599.645973,[{'idp':  13 ,  'x':  4.5 ,  'y':  2.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.07 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.09 ,  'y':  -0.21 ,  'r':  0.4 ,  'type':  1}]
53238,1398777599.683629,[{'idp':  13 ,  'x':  4.47 ,  'y':  2.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.06 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.07 ,  'y':  -0.14 ,  'r':  0.4 ,  'type':  1}]
53239,1398777599.7236595,[{'idp':  13 ,  'x':  4.43 ,  'y':  2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.07 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.04 ,  'y':  -0.17 ,  'r':  0.4 ,  'type':  1}]
53240,1398777599.7236872,[{'idp':  13 ,  'x':  4.42 ,  'y':  2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  7.01 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.06 ,  'y':  -0.17 ,  'r':  0.4 ,  'type':  1}]
53241,1398777599.763666,[{'idp':  13 ,  'x':  4.38 ,  'y':  2.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.95 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.02 ,  'y':  -0.19 ,  'r':  0.4 ,  'type':  1}]
53242,1398777599.7714598,[{'idp':  13 ,  'x':  4.34 ,  'y':  2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.92 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  8.0 ,  'y':  -0.19 ,  'r':  0.4 ,  'type':  1}]
53243,1398777599.8075922,[{'idp':  13 ,  'x':  4.29 ,  'y':  2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.89 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.97 ,  'y':  -0.19 ,  'r':  0.4 ,  'type':  1}]
53244,1398777599.8476176,[{'idp':  13 ,  'x':  4.28 ,  'y':  2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.85 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.93 ,  'y':  -0.19 ,  'r':  0.4 ,  'type':  1}]
53245,1398777599.8476462,[{'idp':  13 ,  'x':  4.25 ,  'y':  2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.82 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.91 ,  'y':  -0.21 ,  'r':  0.4 ,  'type':  1}]
53246,1398777599.8876207,[{'idp':  13 ,  'x':  4.21 ,  'y':  2.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.79 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.9 ,  'y':  -0.21 ,  'r':  0.4 ,  'type':  1}]
53247,1398777599.8959842,[{'idp':  13 ,  'x':  4.14 ,  'y':  2.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.77 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.87 ,  'y':  -0.19 ,  'r':  0.4 ,  'type':  1}]
53248,1398777599.9355915,[{'idp':  13 ,  'x':  4.05 ,  'y':  2.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.71 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.83 ,  'y':  -0.17 ,  'r':  0.4 ,  'type':  1}]
53249,1398777599.975767,[{'idp':  13 ,  'x':  3.99 ,  'y':  2.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.63 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.78 ,  'y':  -0.2 ,  'r':  0.4 ,  'type':  1}]
53250,1398777599.975807,[{'idp':  13 ,  'x':  3.94 ,  'y':  2.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.6 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.76 ,  'y':  -0.22 ,  'r':  0.4 ,  'type':  1}]
53251,1398777600.015619,[{'idp':  13 ,  'x':  3.93 ,  'y':  2.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.58 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.77 ,  'y':  -0.22 ,  'r':  0.4 ,  'type':  1}]
53252,1398777600.0199866,[{'idp':  13 ,  'x':  3.91 ,  'y':  2.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.54 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.76 ,  'y':  -0.17 ,  'r':  0.4 ,  'type':  1}]
53253,1398777600.05957,[{'idp':  13 ,  'x':  3.88 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.49 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.76 ,  'y':  -0.12 ,  'r':  0.4 ,  'type':  1}]
53254,1398777600.0996823,[{'idp':  13 ,  'x':  3.84 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.45 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.72 ,  'y':  -0.13 ,  'r':  0.4 ,  'type':  1}]
53255,1398777600.0997124,[{'idp':  13 ,  'x':  3.82 ,  'y':  2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.39 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.68 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
53256,1398777600.1396196,[{'idp':  13 ,  'x':  3.79 ,  'y':  2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.34 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.66 ,  'y':  -0.17 ,  'r':  0.4 ,  'type':  1}]
53257,1398777600.1447334,[{'idp':  13 ,  'x':  3.76 ,  'y':  2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.27 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.63 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
53258,1398777600.1836414,[{'idp':  13 ,  'x':  3.72 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.23 ,  'y':  -2.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.61 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
53259,1398777600.2235892,[{'idp':  13 ,  'x':  3.7 ,  'y':  2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.18 ,  'y':  -2.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.6 ,  'y':  -0.2 ,  'r':  0.4 ,  'type':  1}]
53260,1398777600.223622,[{'idp':  13 ,  'x':  3.67 ,  'y':  2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.12 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.6 ,  'y':  -0.17 ,  'r':  0.4 ,  'type':  1}]
53261,1398777600.263612,[{'idp':  13 ,  'x':  3.63 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  6.06 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.57 ,  'y':  -0.2 ,  'r':  0.4 ,  'type':  1}]
53262,1398777600.268372,[{'idp':  13 ,  'x':  3.57 ,  'y':  2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.99 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.53 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
53263,1398777600.3076048,[{'idp':  13 ,  'x':  3.55 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.88 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.52 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
53264,1398777600.3476021,[{'idp':  13 ,  'x':  3.51 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.88 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.48 ,  'y':  -0.21 ,  'r':  0.4 ,  'type':  1}]
53265,1398777600.3476312,[{'idp':  13 ,  'x':  3.46 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.89 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.46 ,  'y':  -0.16 ,  'r':  0.4 ,  'type':  1}]
53266,1398777600.3875632,[{'idp':  13 ,  'x':  3.42 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.87 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.41 ,  'y':  -0.1 ,  'r':  0.4 ,  'type':  1}]
53267,1398777600.3928158,[{'idp':  13 ,  'x':  3.39 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.86 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.4 ,  'y':  -0.11 ,  'r':  0.4 ,  'type':  1}]
53268,1398777600.431681,[{'idp':  13 ,  'x':  3.3 ,  'y':  2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.82 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.39 ,  'y':  -0.13 ,  'r':  0.4 ,  'type':  1}]
53269,1398777600.47166,[{'idp':  13 ,  'x':  3.25 ,  'y':  2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.75 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.35 ,  'y':  -0.16 ,  'r':  0.4 ,  'type':  1}]
53270,1398777600.4716907,[{'idp':  13 ,  'x':  3.2 ,  'y':  2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.73 ,  'y':  -2.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.32 ,  'y':  -0.13 ,  'r':  0.4 ,  'type':  1}]
53271,1398777600.5116115,[{'idp':  13 ,  'x':  3.14 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.78 ,  'y':  -2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.32 ,  'y':  -0.11 ,  'r':  0.4 ,  'type':  1}]
53272,1398777600.5176084,[{'idp':  13 ,  'x':  3.1 ,  'y':  2.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.69 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.28 ,  'y':  -0.08 ,  'r':  0.4 ,  'type':  1}]
53273,1398777600.5556333,[{'idp':  13 ,  'x':  3.06 ,  'y':  2.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.66 ,  'y':  -2.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.27 ,  'y':  -0.08 ,  'r':  0.4 ,  'type':  1}]
53274,1398777600.5956068,[{'idp':  13 ,  'x':  3.01 ,  'y':  2.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.56 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.25 ,  'y':  -0.1 ,  'r':  0.4 ,  'type':  1}]
53275,1398777600.5956354,[{'idp':  13 ,  'x':  2.97 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.57 ,  'y':  -2.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.22 ,  'y':  -0.1 ,  'r':  0.4 ,  'type':  1}]
53276,1398777600.6356606,[{'idp':  13 ,  'x':  2.91 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.55 ,  'y':  -2.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.19 ,  'y':  -0.09 ,  'r':  0.4 ,  'type':  1}]
53277,1398777600.6419342,[{'idp':  13 ,  'x':  2.85 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.51 ,  'y':  -2.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.18 ,  'y':  -0.08 ,  'r':  0.4 ,  'type':  1}]
53278,1398777600.6795995,[{'idp':  13 ,  'x':  2.82 ,  'y':  2.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  14 ,  'x':  5.49 ,  'y':  -2.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  15 ,  'x':  7.17 ,  'y':  -0.06 ,  'r':  0.4 ,  'type':  1}]
