id,timestamp,circles
35652,1398694087.5737345,[]
35653,1398694087.578277,[]
35654,1398694087.6176605,[]
35655,1398694087.6576633,[]
35656,1398694087.6576905,[]
35657,1398694087.697802,[]
35658,1398694087.7030413,[]
35659,1398694087.7416728,[]
35660,1398694087.78171,[]
35661,1398694087.7817428,[]
35662,1398694087.8217316,[]
35663,1398694087.8280509,[]
35664,1398694087.86572,[]
35665,1398694087.9057388,[{'idp': 46, 'x': 8.539, 'y': -0.104, 'r': 0.4, 'type': 1}]
37511,1398694133.881764,[{'idp': 61, 'x': 3.363, 'y': 0.022, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.654, 'y': -0.995, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.636, 'y': -0.947, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.97, 'y': 0.321, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.65, 'y': 3.336, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.246, 'y': 1.595, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.905, 'y': -0.324, 'r': 0.4, 'type': 1}]
37512,1398694133.9216435,[{'idp': 61, 'x': 3.361, 'y': 0.024, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.663, 'y': -1.015, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.639, 'y': -0.981, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.948, 'y': 0.295, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.648, 'y': 3.339, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.249, 'y': 1.567, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.888, 'y': -0.32, 'r': 0.4, 'type': 1}]
37513,1398694133.928333,[{'idp': 61, 'x': 3.347, 'y': 0.025, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.66, 'y': -1.04, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.636, 'y': -0.992, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.924, 'y': 0.265, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.653, 'y': 3.333, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.24, 'y': 1.553, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.866, 'y': -0.319, 'r': 0.4, 'type': 1}]
37514,1398694133.9656937,[{'idp': 61, 'x': 3.34, 'y': 0.022, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.671, 'y': -1.052, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.633, 'y': -1.017, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.884, 'y': 0.228, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.655, 'y': 3.317, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.237, 'y': 1.534, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.835, 'y': -0.328, 'r': 0.4, 'type': 1}]
37515,1398694134.0056252,[{'idp': 61, 'x': 3.341, 'y': -0.043, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.669, 'y': -1.079, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.636, 'y': -1.038, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.901, 'y': 0.202, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.651, 'y': 3.297, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.235, 'y': 1.513, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.802, 'y': -0.336, 'r': 0.4, 'type': 1}]
37516,1398694134.0056386,[{'idp': 61, 'x': 3.317, 'y': -0.073, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.672, 'y': -1.086, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.643, 'y': -1.068, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.927, 'y': 0.169, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.646, 'y': 3.246, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.218, 'y': 1.487, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.773, 'y': -0.334, 'r': 0.4, 'type': 1}]
37517,1398694134.0457594,[{'idp': 61, 'x': 3.285, 'y': -0.094, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.675, 'y': -1.113, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.657, 'y': -1.1, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.923, 'y': 0.147, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.651, 'y': 3.223, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.206, 'y': 1.439, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.736, 'y': -0.332, 'r': 0.4, 'type': 1}]
37518,1398694134.054323,[{'idp': 61, 'x': 3.225, 'y': -0.128, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.67, 'y': -1.147, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.667, 'y': -1.139, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.914, 'y': 0.126, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.648, 'y': 3.146, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.198, 'y': 1.393, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.706, 'y': -0.329, 'r': 0.4, 'type': 1}]
37519,1398694134.0937893,[{'idp': 61, 'x': 3.218, 'y': -0.066, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.661, 'y': -1.18, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.673, 'y': -1.19, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.913, 'y': 0.093, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.648, 'y': 3.062, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.181, 'y': 1.336, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37520,1398694134.1336622,[{'idp': 61, 'x': 3.269, 'y': 0.036, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.653, 'y': -1.221, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.679, 'y': -1.242, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.917, 'y': 0.047, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.671, 'y': 2.992, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.194, 'y': 1.282, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37521,1398694134.133689,[{'idp': 61, 'x': 3.361, 'y': -0.021, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.643, 'y': -1.272, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.66, 'y': -1.297, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.9, 'y': 0.019, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.706, 'y': 2.964, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.206, 'y': 1.221, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37522,1398694134.1737406,[{'idp': 61, 'x': 3.336, 'y': -0.087, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.629, 'y': -1.321, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.661, 'y': -1.356, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.895, 'y': -0.018, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.747, 'y': 2.919, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.225, 'y': 1.179, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37523,1398694134.1788168,[{'idp': 61, 'x': 3.308, 'y': -0.144, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.612, 'y': -1.351, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.598, 'y': -1.381, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.88, 'y': -0.051, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.761, 'y': 2.883, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.215, 'y': 1.144, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37524,1398694134.2176657,[{'idp': 61, 'x': 3.267, 'y': -0.205, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.604, 'y': -1.393, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.532, 'y': -1.395, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.867, 'y': -0.081, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.776, 'y': 2.836, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.227, 'y': 1.101, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37525,1398694134.2577853,[{'idp': 61, 'x': 3.154, 'y': -0.261, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.596, 'y': -1.424, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.45, 'y': -1.393, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.845, 'y': -0.101, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.782, 'y': 2.795, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.231, 'y': 1.063, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37526,1398694134.2578168,[{'idp': 61, 'x': 3.118, 'y': -0.306, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.577, 'y': -1.473, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.378, 'y': -1.4, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.83, 'y': -0.129, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.794, 'y': 2.745, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.223, 'y': 1.029, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37527,1398694134.297683,[{'idp': 61, 'x': 3.122, 'y': -0.37, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.559, 'y': -1.499, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.35, 'y': -1.426, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.815, 'y': -0.158, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.797, 'y': 2.709, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.216, 'y': 0.979, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37528,1398694134.3026989,[{'idp': 61, 'x': 3.147, 'y': -0.429, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.547, 'y': -1.541, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.323, 'y': -1.451, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.802, 'y': -0.189, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.808, 'y': 2.675, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.207, 'y': 0.939, 'r': 0.4, 'type': 1}, {'idp': 69, 'x': 4.753, 'y': -0.343, 'r': 0.4, 'type': 1}]
37529,1398694134.341703,[{'idp': 61, 'x': 3.165, 'y': -0.495, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.532, 'y': -1.577, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.293, 'y': -1.489, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.79, 'y': -0.217, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.827, 'y': 2.619, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.214, 'y': 0.893, 'r': 0.4, 'type': 1}]
37530,1398694134.381741,[{'idp': 61, 'x': 3.182, 'y': -0.562, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.526, 'y': -1.635, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.284, 'y': -1.526, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.782, 'y': -0.259, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.837, 'y': 2.579, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.204, 'y': 0.853, 'r': 0.4, 'type': 1}]
37531,1398694134.381773,[{'idp': 61, 'x': 3.191, 'y': -0.656, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.511, 'y': -1.683, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.254, 'y': -1.564, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.769, 'y': -0.299, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.846, 'y': 2.534, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.202, 'y': 0.807, 'r': 0.4, 'type': 1}]
37532,1398694134.4217343,[{'idp': 61, 'x': 3.191, 'y': -0.656, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.496, 'y': -1.724, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.234, 'y': -1.601, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.759, 'y': -0.349, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.857, 'y': 2.482, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.198, 'y': 0.762, 'r': 0.4, 'type': 1}]
37533,1398694134.4264653,[{'idp': 61, 'x': 3.191, 'y': -0.656, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.48, 'y': -1.773, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.224, 'y': -1.655, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.728, 'y': -0.381, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.86, 'y': 2.431, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.194, 'y': 0.724, 'r': 0.4, 'type': 1}]
37534,1398694134.4657106,[{'idp': 61, 'x': 3.191, 'y': -0.656, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.465, 'y': -1.813, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.209, 'y': -1.673, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.696, 'y': -0.413, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.861, 'y': 2.411, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.167, 'y': 0.694, 'r': 0.4, 'type': 1}]
37535,1398694134.5057502,[{'idp': 61, 'x': 3.191, 'y': -0.656, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.45, 'y': -1.863, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.191, 'y': -1.697, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.675, 'y': -0.445, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.855, 'y': 2.372, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.161, 'y': 0.646, 'r': 0.4, 'type': 1}]
37536,1398694134.5057793,[{'idp': 61, 'x': 3.068, 'y': -0.555, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.425, 'y': -1.898, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.182, 'y': -1.729, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.644, 'y': -0.478, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.863, 'y': 2.327, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.178, 'y': 0.585, 'r': 0.4, 'type': 1}]
37537,1398694134.5457506,[{'idp': 61, 'x': 3.002, 'y': -0.624, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.406, 'y': -1.946, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.156, 'y': -1.763, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.605, 'y': -0.514, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.874, 'y': 2.281, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.17, 'y': 0.529, 'r': 0.4, 'type': 1}]
37538,1398694134.55158,[{'idp': 61, 'x': 3.004, 'y': -0.708, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.382, 'y': -1.991, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.136, 'y': -1.794, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.589, 'y': -0.574, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.881, 'y': 2.227, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.168, 'y': 0.481, 'r': 0.4, 'type': 1}]
37539,1398694134.5896842,[{'idp': 61, 'x': 3.01, 'y': -0.788, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.36, 'y': -2.028, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.122, 'y': -1.83, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.567, 'y': -0.637, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.886, 'y': 2.179, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.16, 'y': 0.445, 'r': 0.4, 'type': 1}]
37540,1398694134.6297305,[{'idp': 61, 'x': 2.99, 'y': -0.817, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.33, 'y': -2.069, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.099, 'y': -1.859, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.595, 'y': -0.691, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.894, 'y': 2.131, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.152, 'y': 0.413, 'r': 0.4, 'type': 1}]
37541,1398694134.6298165,[{'idp': 61, 'x': 2.968, 'y': -0.852, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.282, 'y': -2.09, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.085, 'y': -1.895, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.597, 'y': -0.733, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.911, 'y': 2.076, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.12, 'y': 0.385, 'r': 0.4, 'type': 1}]
37542,1398694134.6697545,[{'idp': 61, 'x': 2.941, 'y': -0.877, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.215, 'y': -2.098, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.066, 'y': -1.928, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.6, 'y': -0.772, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.929, 'y': 2.026, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.122, 'y': 0.35, 'r': 0.4, 'type': 1}]
37543,1398694134.6818783,[{'idp': 61, 'x': 2.928, 'y': -0.906, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.202, 'y': -2.191, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.064, 'y': -1.976, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.588, 'y': -0.806, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.939, 'y': 1.964, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.093, 'y': 0.328, 'r': 0.4, 'type': 1}]
37544,1398694134.7216644,[{'idp': 61, 'x': 2.906, 'y': -0.951, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.334, 'y': -2.367, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.08, 'y': -2.025, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.564, 'y': -0.834, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.957, 'y': 1.901, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.073, 'y': 0.306, 'r': 0.4, 'type': 1}]
37545,1398694134.7617095,[{'idp': 61, 'x': 2.884, 'y': -0.987, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.334, 'y': -2.367, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.068, 'y': -2.057, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.554, 'y': -0.854, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.94, 'y': 1.872, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.061, 'y': 0.285, 'r': 0.4, 'type': 1}]
37546,1398694134.7617388,[{'idp': 61, 'x': 2.838, 'y': -1.005, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.334, 'y': -2.367, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.076, 'y': -2.083, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.535, 'y': -0.877, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.924, 'y': 1.825, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.039, 'y': 0.257, 'r': 0.4, 'type': 1}]
37547,1398694134.8016775,[{'idp': 61, 'x': 2.812, 'y': -1.024, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.334, 'y': -2.367, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.07, 'y': -2.104, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.522, 'y': -0.892, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.886, 'y': 1.785, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 3.008, 'y': 0.235, 'r': 0.4, 'type': 1}]
37548,1398694134.8016965,[{'idp': 61, 'x': 2.778, 'y': -1.045, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.334, 'y': -2.367, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.071, 'y': -2.134, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.507, 'y': -0.912, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.86, 'y': 1.754, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.972, 'y': 0.213, 'r': 0.4, 'type': 1}]
37549,1398694134.8417914,[{'idp': 61, 'x': 2.759, 'y': -1.072, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.334, 'y': -2.367, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.075, 'y': -2.146, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.496, 'y': -0.934, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.877, 'y': 1.74, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.948, 'y': 0.18, 'r': 0.4, 'type': 1}]
37550,1398694134.8513484,[{'idp': 61, 'x': 2.745, 'y': -1.102, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.152, 'y': -2.166, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.063, 'y': -2.172, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.484, 'y': -0.957, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.882, 'y': 1.726, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.946, 'y': 0.143, 'r': 0.4, 'type': 1}]
37551,1398694134.8897383,[{'idp': 61, 'x': 2.734, 'y': -1.132, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.115, 'y': -2.191, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.065, 'y': -2.194, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.479, 'y': -0.974, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.888, 'y': 1.705, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.969, 'y': 0.126, 'r': 0.4, 'type': 1}]
37552,1398694134.9296916,[{'idp': 61, 'x': 2.718, 'y': -1.168, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.093, 'y': -2.216, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.05, 'y': -2.217, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.458, 'y': -0.998, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.885, 'y': 1.662, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.962, 'y': 0.1, 'r': 0.4, 'type': 1}]
37553,1398694134.929724,[{'idp': 61, 'x': 2.754, 'y': -1.203, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.093, 'y': -2.257, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 2.026, 'y': -2.25, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.439, 'y': -1.018, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.88, 'y': 1.66, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.961, 'y': 0.074, 'r': 0.4, 'type': 1}]
37554,1398694134.9697266,[{'idp': 61, 'x': 2.749, 'y': -1.229, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.121, 'y': -2.343, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 1.991, 'y': -2.287, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.425, 'y': -1.039, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.873, 'y': 1.632, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.933, 'y': 0.022, 'r': 0.4, 'type': 1}]
37555,1398694134.9759743,[{'idp': 61, 'x': 2.74, 'y': -1.261, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.106, 'y': -2.353, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 1.965, 'y': -2.335, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.407, 'y': -1.059, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.86, 'y': 1.602, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.877, 'y': -0.049, 'r': 0.4, 'type': 1}]
37556,1398694135.0136807,[{'idp': 61, 'x': 2.727, 'y': -1.292, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.083, 'y': -2.357, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 1.931, 'y': -2.375, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.392, 'y': -1.075, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.848, 'y': 1.59, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.838, 'y': -0.111, 'r': 0.4, 'type': 1}]
37557,1398694135.053643,[{'idp': 61, 'x': 2.716, 'y': -1.323, 'r': 0.4, 'type': 1}, {'idp': 63, 'x': 3.057, 'y': -2.4, 'r': 0.4, 'type': 1}, {'idp': 64, 'x': 1.903, 'y': -2.393, 'r': 0.4, 'type': 1}, {'idp': 65, 'x': 1.373, 'y': -1.102, 'r': 0.4, 'type': 1}, {'idp': 67, 'x': 2.847, 'y': 1.586, 'r': 0.4, 'type': 1}, {'idp': 68, 'x': 2.854, 'y': -0.091, 'r': 0.4, 'type': 1}]
