id,timestamp,circles
10001,1398846936.7358615,[]
10002,1398846936.7758837,[]
10003,1398846936.7843804,[]
10004,1398846936.8238342,[]
10005,1398846936.8639016,[]
10006,1398846936.8639796,[]
10007,1398846936.903844,[]
10008,1398846936.9090192,[]
10009,1398846936.9478118,[]
10010,1398846936.9878864,[]
10011,1398846936.9879136,[]
10012,1398846937.0278854,[]
10013,1398846937.0340953,[]
10014,1398846937.0718727,[]
10015,1398846937.1120074,[]
10016,1398846937.1120436,[]
10017,1398846937.1518571,[]
10018,1398846937.1582968,[]
10019,1398846937.1957655,[]
10020,1398846937.235862,[]
10021,1398846937.2359536,[]
10022,1398846937.2758832,[]
10023,1398846937.2828832,[]
10024,1398846937.3199189,[]
10025,1398846937.3598278,[{'idp':  1 ,  'x':  5.28 ,  'y':  -7.79 ,  'r':  0.6 ,  'type':  1}]
10633,1398846952.4952877,[{'idp':  3 ,  'x':  4.65 ,  'y':  -5.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.92 ,  'y':  7.09 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.68 ,  'y':  -2.53 ,  'r':  0.6 ,  'type':  1}]
10634,1398846952.5319154,[{'idp':  3 ,  'x':  4.69 ,  'y':  -5.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.9 ,  'y':  7.07 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.61 ,  'y':  -2.49 ,  'r':  0.6 ,  'type':  1}]
10635,1398846952.571873,[{'idp':  3 ,  'x':  4.71 ,  'y':  -5.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.88 ,  'y':  7.08 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.66 ,  'y':  -2.46 ,  'r':  0.6 ,  'type':  1}]
10636,1398846952.5719018,[{'idp':  3 ,  'x':  4.73 ,  'y':  -5.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.86 ,  'y':  7.08 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.72 ,  'y':  -2.46 ,  'r':  0.6 ,  'type':  1}]
10637,1398846952.611856,[{'idp':  3 ,  'x':  4.74 ,  'y':  -5.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.82 ,  'y':  7.08 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.74 ,  'y':  -2.43 ,  'r':  0.6 ,  'type':  1}]
10638,1398846952.6202955,[{'idp':  3 ,  'x':  4.77 ,  'y':  -5.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.8 ,  'y':  7.06 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.78 ,  'y':  -2.44 ,  'r':  0.6 ,  'type':  1}]
10639,1398846952.659925,[{'idp':  3 ,  'x':  4.74 ,  'y':  -5.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.79 ,  'y':  7.07 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.77 ,  'y':  -2.43 ,  'r':  0.6 ,  'type':  1}]
10640,1398846952.6998243,[{'idp':  3 ,  'x':  4.72 ,  'y':  -5.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.76 ,  'y':  7.05 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.79 ,  'y':  -2.42 ,  'r':  0.6 ,  'type':  1}]
10641,1398846952.699857,[{'idp':  3 ,  'x':  4.74 ,  'y':  -5.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.75 ,  'y':  7.06 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.77 ,  'y':  -2.37 ,  'r':  0.6 ,  'type':  1}]
10642,1398846952.7398844,[{'idp':  3 ,  'x':  4.76 ,  'y':  -5.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.71 ,  'y':  7.05 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.76 ,  'y':  -2.31 ,  'r':  0.6 ,  'type':  1}]
10643,1398846952.745162,[{'idp':  3 ,  'x':  4.77 ,  'y':  -5.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.68 ,  'y':  7.03 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.77 ,  'y':  -2.31 ,  'r':  0.6 ,  'type':  1}]
10644,1398846952.7838287,[{'idp':  3 ,  'x':  4.77 ,  'y':  -5.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.66 ,  'y':  7.01 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.79 ,  'y':  -2.3 ,  'r':  0.6 ,  'type':  1}]
10645,1398846952.8238842,[{'idp':  3 ,  'x':  4.76 ,  'y':  -5.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.64 ,  'y':  7.0 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.81 ,  'y':  -2.28 ,  'r':  0.6 ,  'type':  1}]
10646,1398846952.823914,[{'idp':  3 ,  'x':  4.77 ,  'y':  -5.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.62 ,  'y':  7.0 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.83 ,  'y':  -2.26 ,  'r':  0.6 ,  'type':  1}]
10647,1398846952.8638763,[{'idp':  3 ,  'x':  4.8 ,  'y':  -5.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.58 ,  'y':  6.98 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.84 ,  'y':  -2.23 ,  'r':  0.6 ,  'type':  1}]
10648,1398846952.8693423,[{'idp':  3 ,  'x':  4.82 ,  'y':  -5.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.54 ,  'y':  6.98 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.83 ,  'y':  -2.18 ,  'r':  0.6 ,  'type':  1}]
10649,1398846952.9079022,[{'idp':  3 ,  'x':  4.83 ,  'y':  -5.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.49 ,  'y':  6.98 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.85 ,  'y':  -2.19 ,  'r':  0.6 ,  'type':  1}]
10650,1398846952.9478798,[{'idp':  3 ,  'x':  4.86 ,  'y':  -5.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.45 ,  'y':  6.97 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.86 ,  'y':  -2.09 ,  'r':  0.6 ,  'type':  1}]
10651,1398846952.9479141,[{'idp':  3 ,  'x':  4.86 ,  'y':  -5.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.42 ,  'y':  6.97 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.85 ,  'y':  -2.04 ,  'r':  0.6 ,  'type':  1}]
10652,1398846952.9879205,[{'idp':  3 ,  'x':  4.87 ,  'y':  -5.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.38 ,  'y':  6.96 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.8 ,  'y':  -1.99 ,  'r':  0.6 ,  'type':  1}]
10653,1398846952.99428,[{'idp':  3 ,  'x':  4.86 ,  'y':  -4.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.34 ,  'y':  6.96 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.76 ,  'y':  -1.96 ,  'r':  0.6 ,  'type':  1}]
10654,1398846953.0318892,[{'idp':  3 ,  'x':  4.92 ,  'y':  -5.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.31 ,  'y':  6.95 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.74 ,  'y':  -1.96 ,  'r':  0.6 ,  'type':  1}]
10655,1398846953.0718515,[{'idp':  3 ,  'x':  4.96 ,  'y':  -4.98 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.28 ,  'y':  6.95 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.79 ,  'y':  -1.93 ,  'r':  0.6 ,  'type':  1}]
10656,1398846953.071877,[{'idp':  3 ,  'x':  4.96 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.24 ,  'y':  6.94 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.82 ,  'y':  -1.91 ,  'r':  0.6 ,  'type':  1}]
10657,1398846953.1119082,[{'idp':  3 ,  'x':  4.96 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.22 ,  'y':  6.92 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.85 ,  'y':  -1.9 ,  'r':  0.6 ,  'type':  1}]
10658,1398846953.1190808,[{'idp':  3 ,  'x':  4.96 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.21 ,  'y':  6.91 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.85 ,  'y':  -1.9 ,  'r':  0.6 ,  'type':  1}]
10659,1398846953.1558862,[{'idp':  3 ,  'x':  4.95 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.19 ,  'y':  6.9 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.82 ,  'y':  -1.87 ,  'r':  0.6 ,  'type':  1}]
10660,1398846953.1958544,[{'idp':  3 ,  'x':  4.93 ,  'y':  -4.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.18 ,  'y':  6.9 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.85 ,  'y':  -1.84 ,  'r':  0.6 ,  'type':  1}]
10661,1398846953.1958861,[{'idp':  3 ,  'x':  4.95 ,  'y':  -4.88 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.16 ,  'y':  6.89 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.86 ,  'y':  -1.82 ,  'r':  0.6 ,  'type':  1}]
10662,1398846953.2359254,[{'idp':  3 ,  'x':  4.98 ,  'y':  -4.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.14 ,  'y':  6.88 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.86 ,  'y':  -1.8 ,  'r':  0.6 ,  'type':  1}]
10663,1398846953.2433321,[{'idp':  3 ,  'x':  4.98 ,  'y':  -4.85 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.12 ,  'y':  6.89 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.84 ,  'y':  -1.78 ,  'r':  0.6 ,  'type':  1}]
10664,1398846953.2798114,[{'idp':  3 ,  'x':  4.99 ,  'y':  -4.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.12 ,  'y':  6.88 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.86 ,  'y':  -1.76 ,  'r':  0.6 ,  'type':  1}]
10665,1398846953.319816,[{'idp':  3 ,  'x':  5.0 ,  'y':  -4.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.09 ,  'y':  6.89 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.87 ,  'y':  -1.68 ,  'r':  0.6 ,  'type':  1}]
10666,1398846953.320052,[{'idp':  3 ,  'x':  5.0 ,  'y':  -4.77 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.06 ,  'y':  6.89 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.83 ,  'y':  -1.68 ,  'r':  0.6 ,  'type':  1}]
10667,1398846953.3599458,[{'idp':  3 ,  'x':  5.04 ,  'y':  -4.76 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.02 ,  'y':  6.88 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.87 ,  'y':  -1.6 ,  'r':  0.6 ,  'type':  1}]
10668,1398846953.3681514,[{'idp':  3 ,  'x':  5.04 ,  'y':  -4.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  2.01 ,  'y':  6.88 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.79 ,  'y':  -1.57 ,  'r':  0.6 ,  'type':  1}]
10669,1398846953.407803,[{'idp':  3 ,  'x':  5.04 ,  'y':  -4.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.97 ,  'y':  6.87 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.81 ,  'y':  -1.49 ,  'r':  0.6 ,  'type':  1}]
10670,1398846953.4478805,[{'idp':  3 ,  'x':  5.09 ,  'y':  -4.66 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.94 ,  'y':  6.86 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.74 ,  'y':  -1.46 ,  'r':  0.6 ,  'type':  1}]
10671,1398846953.4479103,[{'idp':  3 ,  'x':  5.1 ,  'y':  -4.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.92 ,  'y':  6.86 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.79 ,  'y':  -1.45 ,  'r':  0.6 ,  'type':  1}]
10672,1398846953.4879289,[{'idp':  3 ,  'x':  5.07 ,  'y':  -4.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.9 ,  'y':  6.84 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.85 ,  'y':  -1.46 ,  'r':  0.6 ,  'type':  1}]
10673,1398846953.4929192,[{'idp':  3 ,  'x':  5.06 ,  'y':  -4.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.87 ,  'y':  6.84 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.87 ,  'y':  -1.43 ,  'r':  0.6 ,  'type':  1}]
10674,1398846953.5318947,[{'idp':  3 ,  'x':  5.07 ,  'y':  -4.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.85 ,  'y':  6.83 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.88 ,  'y':  -1.39 ,  'r':  0.6 ,  'type':  1}]
10675,1398846953.5718877,[{'idp':  3 ,  'x':  5.11 ,  'y':  -4.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.79 ,  'y':  6.82 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.9 ,  'y':  -1.37 ,  'r':  0.6 ,  'type':  1}]
10676,1398846953.5719187,[{'idp':  3 ,  'x':  5.12 ,  'y':  -4.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.78 ,  'y':  6.81 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.92 ,  'y':  -1.37 ,  'r':  0.6 ,  'type':  1}]
10677,1398846953.6118555,[{'idp':  3 ,  'x':  5.16 ,  'y':  -4.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.76 ,  'y':  6.79 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.91 ,  'y':  -1.33 ,  'r':  0.6 ,  'type':  1}]
10678,1398846953.6175354,[{'idp':  3 ,  'x':  5.17 ,  'y':  -4.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.7 ,  'y':  6.77 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.9 ,  'y':  -1.31 ,  'r':  0.6 ,  'type':  1}]
10679,1398846953.6559477,[{'idp':  3 ,  'x':  5.19 ,  'y':  -4.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.67 ,  'y':  6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.92 ,  'y':  -1.29 ,  'r':  0.6 ,  'type':  1}]
10680,1398846953.6958694,[{'idp':  3 ,  'x':  5.2 ,  'y':  -4.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.64 ,  'y':  6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.91 ,  'y':  -1.25 ,  'r':  0.6 ,  'type':  1}]
10681,1398846953.6958988,[{'idp':  3 ,  'x':  5.21 ,  'y':  -4.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.59 ,  'y':  6.75 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.93 ,  'y':  -1.26 ,  'r':  0.6 ,  'type':  1}]
10682,1398846953.7358508,[{'idp':  3 ,  'x':  5.18 ,  'y':  -4.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.56 ,  'y':  6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.94 ,  'y':  -1.24 ,  'r':  0.6 ,  'type':  1}]
10683,1398846953.7422495,[{'idp':  3 ,  'x':  5.22 ,  'y':  -4.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.53 ,  'y':  6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.97 ,  'y':  -1.22 ,  'r':  0.6 ,  'type':  1}]
10684,1398846953.77988,[{'idp':  3 ,  'x':  5.21 ,  'y':  -4.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.51 ,  'y':  6.75 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.98 ,  'y':  -1.18 ,  'r':  0.6 ,  'type':  1}]
10685,1398846953.8198144,[{'idp':  3 ,  'x':  5.23 ,  'y':  -4.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.5 ,  'y':  6.77 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.99 ,  'y':  -1.14 ,  'r':  0.6 ,  'type':  1}]
10686,1398846953.8198404,[{'idp':  3 ,  'x':  5.24 ,  'y':  -4.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.48 ,  'y':  6.75 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.99 ,  'y':  -1.12 ,  'r':  0.6 ,  'type':  1}]
10687,1398846953.8598804,[{'idp':  3 ,  'x':  5.27 ,  'y':  -4.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.45 ,  'y':  6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.01 ,  'y':  -1.09 ,  'r':  0.6 ,  'type':  1}]
10688,1398846953.8670812,[{'idp':  3 ,  'x':  5.26 ,  'y':  -4.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.42 ,  'y':  6.75 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.01 ,  'y':  -1.07 ,  'r':  0.6 ,  'type':  1}]
10689,1398846953.9038131,[{'idp':  3 ,  'x':  5.28 ,  'y':  -4.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.39 ,  'y':  6.75 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.03 ,  'y':  -1.03 ,  'r':  0.6 ,  'type':  1}]
10690,1398846953.9439046,[{'idp':  3 ,  'x':  5.32 ,  'y':  -4.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.38 ,  'y':  6.77 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.04 ,  'y':  -1.01 ,  'r':  0.6 ,  'type':  1}]
10691,1398846953.9439354,[{'idp':  3 ,  'x':  5.32 ,  'y':  -4.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.35 ,  'y':  6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.0 ,  'y':  -0.95 ,  'r':  0.6 ,  'type':  1}]
10692,1398846953.983931,[{'idp':  3 ,  'x':  5.35 ,  'y':  -4.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.32 ,  'y':  6.75 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.93 ,  'y':  -0.9 ,  'r':  0.6 ,  'type':  1}]
10693,1398846953.9921527,[{'idp':  3 ,  'x':  5.36 ,  'y':  -4.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.28 ,  'y':  6.74 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.92 ,  'y':  -0.88 ,  'r':  0.6 ,  'type':  1}]
10694,1398846954.03184,[{'idp':  3 ,  'x':  5.35 ,  'y':  -4.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.25 ,  'y':  6.73 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.98 ,  'y':  -0.88 ,  'r':  0.6 ,  'type':  1}]
10695,1398846954.071897,[{'idp':  3 ,  'x':  5.35 ,  'y':  -4.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.25 ,  'y':  6.73 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.98 ,  'y':  -0.88 ,  'r':  0.6 ,  'type':  1}]
10696,1398846954.0719266,[{'idp':  3 ,  'x':  5.37 ,  'y':  -4.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.22 ,  'y':  6.72 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.02 ,  'y':  -0.85 ,  'r':  0.6 ,  'type':  1}]
10697,1398846954.1118722,[{'idp':  3 ,  'x':  5.39 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.19 ,  'y':  6.71 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.02 ,  'y':  -0.85 ,  'r':  0.6 ,  'type':  1}]
10698,1398846954.1164093,[{'idp':  3 ,  'x':  5.42 ,  'y':  -4.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.15 ,  'y':  6.7 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.05 ,  'y':  -0.79 ,  'r':  0.6 ,  'type':  1}]
10699,1398846954.1558156,[{'idp':  3 ,  'x':  5.43 ,  'y':  -4.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.1 ,  'y':  6.67 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.06 ,  'y':  -0.77 ,  'r':  0.6 ,  'type':  1}]
10700,1398846954.1958337,[{'idp':  3 ,  'x':  5.45 ,  'y':  -3.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.07 ,  'y':  6.69 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.06 ,  'y':  -0.75 ,  'r':  0.6 ,  'type':  1}]
10701,1398846954.195854,[{'idp':  3 ,  'x':  5.46 ,  'y':  -3.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  1.03 ,  'y':  6.69 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.04 ,  'y':  -0.73 ,  'r':  0.6 ,  'type':  1}]
10702,1398846954.2358768,[{'idp':  3 ,  'x':  5.43 ,  'y':  -3.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.99 ,  'y':  6.69 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.05 ,  'y':  -0.71 ,  'r':  0.6 ,  'type':  1}]
10703,1398846954.2410407,[{'idp':  3 ,  'x':  5.45 ,  'y':  -3.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.94 ,  'y':  6.67 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.03 ,  'y':  -0.71 ,  'r':  0.6 ,  'type':  1}]
10704,1398846954.2799294,[{'idp':  3 ,  'x':  5.45 ,  'y':  -3.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.92 ,  'y':  6.66 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.02 ,  'y':  -0.69 ,  'r':  0.6 ,  'type':  1}]
10705,1398846954.319961,[{'idp':  3 ,  'x':  5.45 ,  'y':  -3.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.89 ,  'y':  6.67 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.03 ,  'y':  -0.69 ,  'r':  0.6 ,  'type':  1}]
10706,1398846954.3199933,[{'idp':  3 ,  'x':  5.43 ,  'y':  -3.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.86 ,  'y':  6.67 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.97 ,  'y':  -0.67 ,  'r':  0.6 ,  'type':  1}]
10707,1398846954.3599114,[{'idp':  3 ,  'x':  5.48 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.85 ,  'y':  6.67 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.95 ,  'y':  -0.61 ,  'r':  0.6 ,  'type':  1}]
10708,1398846954.3659594,[{'idp':  3 ,  'x':  5.45 ,  'y':  -3.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.83 ,  'y':  6.68 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.95 ,  'y':  -0.59 ,  'r':  0.6 ,  'type':  1}]
10709,1398846954.4038973,[{'idp':  3 ,  'x':  5.46 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.82 ,  'y':  6.66 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  8.93 ,  'y':  -0.55 ,  'r':  0.6 ,  'type':  1}]
10710,1398846954.4439106,[{'idp':  3 ,  'x':  5.49 ,  'y':  -3.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  0.8 ,  'y':  6.66 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  6 ,  'x':  9.02 ,  'y':  -0.55 ,  'r':  0.6 ,  'type':  1}]
