id,timestamp,circles
52730,1398782902.676256,[]
52731,1398782902.676287,[]
52732,1398782902.7163014,[]
52733,1398782902.72125,[]
52734,1398782902.7602718,[{'idp':  196 ,  'x':  6.35 ,  'y':  -1.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  4.9 ,  'y':  -0.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  198 ,  'x':  6.35 ,  'y':  -3.04 ,  'r':  0.4 ,  'type':  1}]
53155,1398782913.2523136,[{'idp':  196 ,  'x':  0.99 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.19 ,  'y':  0.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.39 ,  'y':  -1.66 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.22 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1}]
53156,1398782913.2923377,[{'idp':  196 ,  'x':  0.99 ,  'y':  -1.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.18 ,  'y':  0.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.39 ,  'y':  -1.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.2 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1}]
53157,1398782913.2973235,[{'idp':  196 ,  'x':  0.98 ,  'y':  -1.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.17 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.44 ,  'y':  -1.77 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.18 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1}]
53158,1398782913.3362696,[{'idp':  196 ,  'x':  0.96 ,  'y':  -1.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.16 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.46 ,  'y':  -1.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.15 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1}]
53159,1398782913.3762543,[{'idp':  196 ,  'x':  0.95 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.15 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.46 ,  'y':  -1.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.13 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1}]
53160,1398782913.3762887,[{'idp':  196 ,  'x':  0.95 ,  'y':  -1.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.14 ,  'y':  0.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.33 ,  'y':  -1.78 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.11 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1}]
53161,1398782913.4163065,[{'idp':  196 ,  'x':  0.93 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.13 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.21 ,  'y':  -1.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.07 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1}]
53162,1398782913.423141,[{'idp':  196 ,  'x':  0.92 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.12 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  1.11 ,  'y':  -1.77 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.06 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1}]
53163,1398782913.4602857,[{'idp':  196 ,  'x':  0.9 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.11 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  0.97 ,  'y':  -1.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.05 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1}]
53164,1398782913.5002244,[{'idp':  196 ,  'x':  0.89 ,  'y':  -1.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.11 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  0.92 ,  'y':  -1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.03 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1}]
53165,1398782913.5002537,[{'idp':  196 ,  'x':  0.87 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.1 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  0.9 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  3.0 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1}]
53166,1398782913.5403545,[{'idp':  196 ,  'x':  0.86 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.09 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  199 ,  'x':  0.88 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.98 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1}]
53167,1398782913.5468864,[{'idp':  196 ,  'x':  0.85 ,  'y':  -1.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.08 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.96 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1}]
53168,1398782913.5842266,[{'idp':  196 ,  'x':  0.82 ,  'y':  -1.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.07 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.94 ,  'y':  -1.46 ,  'r':  0.4 ,  'type':  1}]
53169,1398782913.6242065,[{'idp':  196 ,  'x':  0.8 ,  'y':  -1.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.07 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.92 ,  'y':  -1.49 ,  'r':  0.4 ,  'type':  1}]
53170,1398782913.6242802,[{'idp':  196 ,  'x':  0.78 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.06 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.89 ,  'y':  -1.51 ,  'r':  0.4 ,  'type':  1}]
53171,1398782913.6643033,[{'idp':  196 ,  'x':  0.76 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.06 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.86 ,  'y':  -1.54 ,  'r':  0.4 ,  'type':  1}]
53172,1398782913.672722,[{'idp':  196 ,  'x':  0.73 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.06 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.84 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1}]
53173,1398782913.7121515,[{'idp':  196 ,  'x':  0.71 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.05 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.81 ,  'y':  -1.58 ,  'r':  0.4 ,  'type':  1}]
53174,1398782913.7522547,[{'idp':  196 ,  'x':  0.69 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.05 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.78 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1}]
53175,1398782913.7523127,[{'idp':  196 ,  'x':  0.67 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.05 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.77 ,  'y':  -1.63 ,  'r':  0.4 ,  'type':  1}]
53176,1398782913.7922294,[{'idp':  196 ,  'x':  0.65 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.04 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.74 ,  'y':  -1.66 ,  'r':  0.4 ,  'type':  1}]
53177,1398782913.797124,[{'idp':  196 ,  'x':  0.63 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.04 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.71 ,  'y':  -1.68 ,  'r':  0.4 ,  'type':  1}]
53178,1398782913.836239,[{'idp':  196 ,  'x':  0.61 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.04 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.67 ,  'y':  -1.7 ,  'r':  0.4 ,  'type':  1}]
53179,1398782913.8762476,[{'idp':  196 ,  'x':  0.59 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.03 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.65 ,  'y':  -1.73 ,  'r':  0.4 ,  'type':  1}]
53180,1398782913.8762772,[{'idp':  196 ,  'x':  0.57 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.03 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.62 ,  'y':  -1.75 ,  'r':  0.4 ,  'type':  1}]
53181,1398782913.9162545,[{'idp':  196 ,  'x':  0.55 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.02 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.6 ,  'y':  -1.76 ,  'r':  0.4 ,  'type':  1}]
53182,1398782913.9216192,[{'idp':  196 ,  'x':  0.54 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.02 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.58 ,  'y':  -1.78 ,  'r':  0.4 ,  'type':  1}]
53183,1398782913.9602313,[{'idp':  196 ,  'x':  0.53 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.01 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.57 ,  'y':  -1.78 ,  'r':  0.4 ,  'type':  1}]
53184,1398782914.0002775,[{'idp':  196 ,  'x':  0.52 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.01 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.56 ,  'y':  -1.79 ,  'r':  0.4 ,  'type':  1}]
53185,1398782914.000309,[{'idp':  196 ,  'x':  0.5 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  0.01 ,  'y':  0.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.54 ,  'y':  -1.8 ,  'r':  0.4 ,  'type':  1}]
53186,1398782914.0402713,[{'idp':  196 ,  'x':  0.49 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.53 ,  'y':  -1.81 ,  'r':  0.4 ,  'type':  1}]
53187,1398782914.046261,[{'idp':  196 ,  'x':  0.48 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.51 ,  'y':  -1.82 ,  'r':  0.4 ,  'type':  1}]
53188,1398782914.0843618,[{'idp':  196 ,  'x':  0.47 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.5 ,  'y':  -1.83 ,  'r':  0.4 ,  'type':  1}]
53189,1398782914.124288,[{'idp':  196 ,  'x':  0.45 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.49 ,  'y':  -1.84 ,  'r':  0.4 ,  'type':  1}]
53190,1398782914.1243186,[{'idp':  196 ,  'x':  0.44 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.48 ,  'y':  -1.85 ,  'r':  0.4 ,  'type':  1}]
53191,1398782914.1643085,[{'idp':  196 ,  'x':  0.43 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.47 ,  'y':  -1.85 ,  'r':  0.4 ,  'type':  1}]
53192,1398782914.171823,[{'idp':  196 ,  'x':  0.42 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.46 ,  'y':  -1.86 ,  'r':  0.4 ,  'type':  1}]
53193,1398782914.2082922,[{'idp':  196 ,  'x':  0.41 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.45 ,  'y':  -1.87 ,  'r':  0.4 ,  'type':  1}]
53194,1398782914.2482293,[{'idp':  196 ,  'x':  0.39 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.43 ,  'y':  -1.88 ,  'r':  0.4 ,  'type':  1}]
53195,1398782914.2482555,[{'idp':  196 ,  'x':  0.39 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.42 ,  'y':  -1.9 ,  'r':  0.4 ,  'type':  1}]
53196,1398782914.2882586,[{'idp':  196 ,  'x':  0.37 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.41 ,  'y':  -1.9 ,  'r':  0.4 ,  'type':  1}]
53197,1398782914.2957518,[{'idp':  196 ,  'x':  0.36 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.4 ,  'y':  -1.91 ,  'r':  0.4 ,  'type':  1}]
53198,1398782914.3322523,[{'idp':  196 ,  'x':  0.35 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.38 ,  'y':  -1.93 ,  'r':  0.4 ,  'type':  1}]
53199,1398782914.372285,[{'idp':  196 ,  'x':  0.34 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.36 ,  'y':  -1.93 ,  'r':  0.4 ,  'type':  1}]
53200,1398782914.3723133,[{'idp':  196 ,  'x':  0.33 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.34 ,  'y':  -1.95 ,  'r':  0.4 ,  'type':  1}]
53201,1398782914.412279,[{'idp':  196 ,  'x':  0.32 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.33 ,  'y':  -1.97 ,  'r':  0.4 ,  'type':  1}]
53202,1398782914.420306,[{'idp':  196 ,  'x':  0.31 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.31 ,  'y':  -1.97 ,  'r':  0.4 ,  'type':  1}]
53203,1398782914.4602304,[{'idp':  196 ,  'x':  0.29 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.3 ,  'y':  -1.99 ,  'r':  0.4 ,  'type':  1}]
53204,1398782914.5002794,[{'idp':  196 ,  'x':  0.29 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.29 ,  'y':  -1.99 ,  'r':  0.4 ,  'type':  1}]
53205,1398782914.5003095,[{'idp':  196 ,  'x':  0.27 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.27 ,  'y':  -2.01 ,  'r':  0.4 ,  'type':  1}]
53206,1398782914.540316,[{'idp':  196 ,  'x':  0.26 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.26 ,  'y':  -2.0 ,  'r':  0.4 ,  'type':  1}]
53207,1398782914.5452425,[{'idp':  196 ,  'x':  0.25 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.24 ,  'y':  -2.02 ,  'r':  0.4 ,  'type':  1}]
53208,1398782914.584228,[{'idp':  196 ,  'x':  0.24 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.23 ,  'y':  -2.02 ,  'r':  0.4 ,  'type':  1}]
53209,1398782914.6242383,[{'idp':  196 ,  'x':  0.23 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.21 ,  'y':  -2.03 ,  'r':  0.4 ,  'type':  1}]
53210,1398782914.6242704,[{'idp':  196 ,  'x':  0.22 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.19 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1}]
53211,1398782914.6643565,[{'idp':  196 ,  'x':  0.21 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.17 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1}]
53212,1398782914.6709273,[{'idp':  196 ,  'x':  0.19 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.14 ,  'y':  -2.05 ,  'r':  0.4 ,  'type':  1}]
53213,1398782914.7082975,[{'idp':  196 ,  'x':  0.18 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.13 ,  'y':  -2.06 ,  'r':  0.4 ,  'type':  1}]
53214,1398782914.748243,[{'idp':  196 ,  'x':  0.17 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.12 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1}]
53215,1398782914.7482738,[{'idp':  196 ,  'x':  0.16 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.12 ,  'y':  -2.07 ,  'r':  0.4 ,  'type':  1}]
53216,1398782914.7882636,[{'idp':  196 ,  'x':  0.15 ,  'y':  -1.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.11 ,  'y':  -2.08 ,  'r':  0.4 ,  'type':  1}]
53217,1398782914.7951024,[{'idp':  196 ,  'x':  0.14 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.1 ,  'y':  -2.1 ,  'r':  0.4 ,  'type':  1}]
53218,1398782914.832278,[{'idp':  196 ,  'x':  0.13 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.1 ,  'y':  -2.11 ,  'r':  0.4 ,  'type':  1}]
53219,1398782914.8722644,[{'idp':  196 ,  'x':  0.12 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.07 ,  'y':  -2.13 ,  'r':  0.4 ,  'type':  1}]
53220,1398782914.872283,[{'idp':  196 ,  'x':  0.11 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.08 ,  'y':  -2.14 ,  'r':  0.4 ,  'type':  1}]
53221,1398782914.9123192,[{'idp':  196 ,  'x':  0.1 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.06 ,  'y':  -2.15 ,  'r':  0.4 ,  'type':  1}]
53222,1398782914.9186153,[{'idp':  196 ,  'x':  0.09 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.05 ,  'y':  -2.16 ,  'r':  0.4 ,  'type':  1}]
53223,1398782914.956225,[{'idp':  196 ,  'x':  0.08 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.05 ,  'y':  -2.17 ,  'r':  0.4 ,  'type':  1}]
53224,1398782914.9963026,[{'idp':  196 ,  'x':  0.07 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.04 ,  'y':  -2.18 ,  'r':  0.4 ,  'type':  1}]
53225,1398782914.9963317,[{'idp':  196 ,  'x':  0.07 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.03 ,  'y':  -2.19 ,  'r':  0.4 ,  'type':  1}]
53226,1398782915.03624,[{'idp':  196 ,  'x':  0.06 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.02 ,  'y':  -2.19 ,  'r':  0.4 ,  'type':  1}]
53227,1398782915.0436234,[{'idp':  196 ,  'x':  0.06 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.0 ,  'y':  -2.2 ,  'r':  0.4 ,  'type':  1}]
53228,1398782915.080216,[{'idp':  196 ,  'x':  0.05 ,  'y':  -1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  2.0 ,  'y':  -2.21 ,  'r':  0.4 ,  'type':  1}]
53229,1398782915.120214,[{'idp':  196 ,  'x':  0.05 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.99 ,  'y':  -2.21 ,  'r':  0.4 ,  'type':  1}]
53230,1398782915.1202419,[{'idp':  196 ,  'x':  0.05 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.97 ,  'y':  -2.21 ,  'r':  0.4 ,  'type':  1}]
53231,1398782915.1602392,[{'idp':  196 ,  'x':  0.04 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.96 ,  'y':  -2.22 ,  'r':  0.4 ,  'type':  1}]
53232,1398782915.1688483,[{'idp':  196 ,  'x':  0.04 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.96 ,  'y':  -2.22 ,  'r':  0.4 ,  'type':  1}]
53233,1398782915.208246,[{'idp':  196 ,  'x':  0.04 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.94 ,  'y':  -2.23 ,  'r':  0.4 ,  'type':  1}]
53234,1398782915.2482386,[{'idp':  196 ,  'x':  0.03 ,  'y':  -1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.93 ,  'y':  -2.24 ,  'r':  0.4 ,  'type':  1}]
53235,1398782915.24827,[{'idp':  196 ,  'x':  0.03 ,  'y':  -1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.91 ,  'y':  -2.24 ,  'r':  0.4 ,  'type':  1}]
53236,1398782915.2882438,[{'idp':  196 ,  'x':  0.03 ,  'y':  -1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.89 ,  'y':  -2.25 ,  'r':  0.4 ,  'type':  1}]
53237,1398782915.2964678,[{'idp':  196 ,  'x':  0.02 ,  'y':  -1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.88 ,  'y':  -2.26 ,  'r':  0.4 ,  'type':  1}]
53238,1398782915.3361883,[{'idp':  196 ,  'x':  0.02 ,  'y':  -1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.86 ,  'y':  -2.27 ,  'r':  0.4 ,  'type':  1}]
53239,1398782915.3761897,[{'idp':  196 ,  'x':  0.01 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.84 ,  'y':  -2.28 ,  'r':  0.4 ,  'type':  1}]
53240,1398782915.3762915,[{'idp':  196 ,  'x':  0.01 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.83 ,  'y':  -2.28 ,  'r':  0.4 ,  'type':  1}]
53241,1398782915.416257,[{'idp':  196 ,  'x':  0.01 ,  'y':  -1.59 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.81 ,  'y':  -2.28 ,  'r':  0.4 ,  'type':  1}]
53242,1398782915.4172192,[{'idp':  196 ,  'x':  0.0 ,  'y':  -1.59 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.79 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1}]
53243,1398782915.4562805,[{'idp':  196 ,  'x':  -0.0 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.77 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1}]
53244,1398782915.4962544,[{'idp':  196 ,  'x':  -0.0 ,  'y':  -1.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  200 ,  'x':  1.76 ,  'y':  -2.29 ,  'r':  0.4 ,  'type':  1}]
53245,1398782915.4962816,[{'idp':  200 ,  'x':  1.74 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  201 ,  'x':  0.73 ,  'y':  -2.58 ,  'r':  0.4 ,  'type':  1}]
53246,1398782915.5362792,[{'idp':  200 ,  'x':  1.71 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  201 ,  'x':  0.89 ,  'y':  -2.38 ,  'r':  0.4 ,  'type':  1}]
53247,1398782915.5423894,[{'idp':  200 ,  'x':  1.69 ,  'y':  -2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  201 ,  'x':  0.9 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
53248,1398782915.5802221,[{'idp':  200 ,  'x':  1.68 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  201 ,  'x':  0.9 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
53249,1398782915.62025,[{'idp':  200 ,  'x':  1.66 ,  'y':  -2.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  201 ,  'x':  0.88 ,  'y':  -2.31 ,  'r':  0.4 ,  'type':  1}]
